participant,expectancy,owner,rt,accuracy
P014,none,self,590.5,1
P014,none,self,381.9,1
P014,none,self,456.3,0
P014,none,self,404.8,1
P014,none,self,487.4,1
P014,none,self,314.1,1
P014,none,self,492.8,1
P014,none,self,381.1,1
P014,none,self,540.9,1
P014,none,self,480.3,1
P014,none,self,512.7,1
P014,none,self,363.5,0
P014,none,self,474.6,1
P014,none,self,618.7,1
P014,none,self,650.0,1
P014,none,self,421.4,0
P014,none,self,737.7,1
P014,none,self,502.6,0
P014,none,self,412.9,0
P014,none,self,593.8,1
P014,none,self,357.3,1
P014,none,self,587.7,1
P014,none,self,596.6,1
P014,none,self,632.7,1
P014,none,self,531.2,1
P014,none,self,350.7,1
P014,none,self,531.4,1
P014,none,self,451.0,1
P014,none,self,437.6,1
P014,none,self,480.3,1
P014,none,self,468.8,0
P014,none,self,541.5,1
P014,none,self,472.8,1
P014,none,self,758.4,1
P014,none,self,541.5,1
P014,none,self,651.1,1
P014,none,self,384.9,1
P014,none,self,493.3,1
P014,none,self,642.2,1
P014,none,self,458.5,1
P014,none,self,571.5,1
P014,none,self,553.4,1
P014,none,self,438.1,1
P014,none,self,429.2,1
P014,none,self,536.2,1
P014,none,self,370.3,1
P014,none,self,554.5,1
P014,none,self,414.0,0
P014,none,self,400.0,1
P014,none,self,742.6,1
P014,none,self,546.0,1
P014,none,self,576.2,1
P014,none,self,534.9,0
P014,none,self,687.7,0
P014,none,self,585.0,1
P014,none,self,503.9,1
P014,none,self,536.5,1
P014,none,self,528.8,1
P014,none,self,510.8,1
P014,none,self,380.8,1
P014,none,friend,484.3,1
P014,none,friend,675.3,0
P014,none,friend,519.4,1
P014,none,friend,456.5,1
P014,none,friend,613.1,1
P014,none,friend,435.8,1
P014,none,friend,573.4,1
P014,none,friend,645.1,1
P014,none,friend,543.3,1
P014,none,friend,623.4,1
P014,none,friend,375.0,1
P014,none,friend,453.4,1
P014,none,friend,340.0,1
P014,none,friend,337.0,1
P014,none,friend,483.6,1
P014,none,friend,534.6,0
P014,none,friend,454.6,1
P014,none,friend,649.1,1
P014,none,friend,433.1,1
P014,none,friend,563.5,1
P014,none,friend,495.4,1
P014,none,friend,501.7,1
P014,none,friend,476.5,1
P014,none,friend,637.0,0
P014,none,friend,560.4,1
P014,none,friend,637.1,1
P014,none,friend,550.9,1
P014,none,friend,392.4,0
P014,none,friend,560.3,0
P014,none,friend,582.5,1
P014,none,friend,722.6,1
P014,none,friend,462.3,1
P014,none,friend,629.7,1
P014,none,friend,619.4,1
P014,none,friend,604.2,1
P014,none,friend,506.1,1
P014,none,friend,567.9,1
P014,none,friend,507.5,1
P014,none,friend,431.5,1
P014,none,friend,651.4,1
P014,none,friend,509.6,0
P014,none,friend,464.5,1
P014,none,friend,593.3,0
P014,none,friend,689.6,1
P014,none,friend,530.8,1
P014,none,friend,556.7,1
P014,none,friend,685.5,0
P014,none,friend,750.7,1
P014,none,friend,345.3,1
P014,none,friend,328.9,0
P014,none,friend,428.8,1
P014,none,friend,505.9,1
P014,none,friend,397.4,1
P014,none,friend,528.7,1
P014,none,friend,701.2,1
P014,none,friend,418.7,1
P014,none,friend,459.7,1
P014,none,friend,518.0,1
P014,none,friend,628.0,0
P014,none,friend,522.2,1
P014,none,friend,595.9,1
P014,none,friend,407.9,1
P014,none,friend,643.8,1
P014,none,friend,574.8,0
P014,none,friend,619.8,1
P014,none,friend,371.0,1
P014,none,friend,568.8,1
P014,none,friend,690.5,0
P014,none,friend,521.2,1
P014,none,friend,487.6,1
P014,none,friend,369.7,1
P014,none,friend,512.7,0
P014,none,friend,541.7,1
P014,none,friend,350.8,1
P014,none,friend,423.0,1
P014,none,friend,418.0,1
P014,none,friend,549.1,1
P014,none,friend,486.9,1
P014,none,friend,479.4,1
P014,none,friend,565.6,1
P014,none,friend,413.4,1
P014,none,friend,639.0,1
P014,none,friend,471.3,1
P014,none,friend,735.4,1
P014,none,friend,567.5,0
P014,none,friend,423.9,1
P014,none,friend,675.4,1
P014,none,friend,482.3,1
P014,none,friend,468.9,1
P014,none,friend,504.8,1
P014,none,friend,248.7,1
P014,none,friend,612.1,0
P014,none,friend,395.3,1
P014,none,friend,603.2,1
P014,none,friend,568.0,1
P014,none,friend,452.5,1
P014,none,friend,553.8,1
P014,none,friend,491.5,1
P014,none,friend,513.5,1
P014,none,friend,561.3,1
P014,none,friend,564.4,1
P014,none,friend,501.7,0
P014,none,friend,349.9,1
P014,none,friend,453.7,1
P014,none,friend,637.4,1
P014,none,friend,452.5,0
P014,none,friend,453.5,1
P014,none,friend,532.1,1
P014,none,friend,449.4,1
P014,none,friend,480.8,1
P014,none,friend,562.1,1
P014,none,friend,522.8,1
P015,none,self,613.3,1
P015,none,self,456.4,1
P015,none,self,423.8,0
P015,none,self,443.0,1
P015,none,self,479.9,1
P015,none,self,368.5,1
P015,none,self,494.9,1
P015,none,self,457.4,1
P015,none,self,538.4,1
P015,none,self,393.8,1
P015,none,self,387.9,1
P015,none,self,526.3,1
P015,none,self,476.5,1
P015,none,self,378.9,1
P015,none,self,542.5,0
P015,none,self,587.1,1
P015,none,self,532.5,1
P015,none,self,489.0,1
P015,none,self,542.3,1
P015,none,self,543.8,1
P015,none,self,665.3,1
P015,none,self,432.9,1
P015,none,self,534.7,1
P015,none,self,636.7,1
P015,none,self,491.9,1
P015,none,self,262.3,1
P015,none,self,436.6,1
P015,none,self,288.7,1
P015,none,self,679.9,1
P015,none,self,516.0,1
P015,none,self,358.7,1
P015,none,self,394.5,1
P015,none,self,370.3,1
P015,none,self,381.4,1
P015,none,self,428.2,1
P015,none,self,508.6,1
P015,none,self,487.8,0
P015,none,self,421.5,1
P015,none,self,429.5,1
P015,none,self,447.7,1
P015,none,self,354.8,1
P015,none,self,501.5,1
P015,none,self,425.1,1
P015,none,self,379.1,1
P015,none,self,635.2,0
P015,none,self,320.6,1
P015,none,self,429.5,1
P015,none,self,478.2,1
P015,none,self,479.7,1
P015,none,self,470.7,1
P015,none,self,465.4,1
P015,none,self,387.3,1
P015,none,self,547.3,1
P015,none,self,425.7,0
P015,none,self,345.3,1
P015,none,self,674.1,1
P015,none,self,395.2,1
P015,none,self,353.2,1
P015,none,self,454.0,1
P015,none,self,372.3,1
P015,none,self,605.1,1
P015,none,self,452.2,1
P015,none,self,460.7,1
P015,none,self,498.2,1
P015,none,self,543.7,1
P015,none,self,597.3,1
P015,none,self,560.3,1
P015,none,self,611.5,1
P015,none,self,437.5,1
P015,none,self,504.7,1
P015,none,self,375.0,0
P015,none,self,284.8,1
P015,none,self,485.2,1
P015,none,self,427.9,1
P015,none,self,603.1,1
P015,none,self,533.9,1
P015,none,self,461.0,1
P015,none,self,342.6,1
P015,none,self,325.6,1
P015,none,self,544.8,1
P015,none,self,399.6,1
P015,none,self,361.3,1
P015,none,self,435.5,1
P015,none,self,443.6,0
P015,none,self,449.3,1
P015,none,self,502.8,1
P015,none,self,400.6,1
P015,none,self,416.8,1
P015,none,self,592.7,1
P015,none,self,530.0,1
P015,none,self,539.0,1
P015,none,self,403.6,1
P015,none,self,381.1,0
P015,none,self,506.4,1
P015,none,self,466.1,1
P015,none,self,494.7,1
P015,none,self,436.6,1
P015,none,self,476.3,1
P015,none,self,440.3,1
P015,none,self,318.6,0
P015,none,self,511.4,1
P015,none,self,581.1,1
P015,none,self,390.6,1
P015,none,self,502.2,0
P015,none,self,525.7,0
P015,none,self,465.9,1
P015,none,self,352.2,1
P015,none,self,481.1,1
P015,none,self,673.6,1
P015,none,self,453.4,1
P015,none,self,264.7,1
P015,none,self,557.0,1
P015,none,friend,549.1,1
P015,none,friend,582.4,1
P015,none,friend,389.0,1
P015,none,friend,579.3,1
P015,none,friend,440.7,1
P015,none,friend,594.2,1
P015,none,friend,320.6,1
P015,none,friend,642.5,1
P015,none,friend,546.4,1
P015,none,friend,537.5,1
P015,none,friend,370.2,1
P015,none,friend,275.0,1
P015,none,friend,603.5,1
P015,none,friend,484.9,1
P015,none,friend,434.3,1
P015,none,friend,534.5,1
P015,none,friend,362.6,1
P015,none,friend,421.3,1
P015,none,friend,447.2,1
P015,none,friend,300.9,1
P015,none,friend,641.2,1
P015,none,friend,463.0,1
P015,none,friend,450.5,1
P015,none,friend,371.9,1
P015,none,friend,497.4,0
P015,none,friend,414.3,1
P015,none,friend,473.7,0
P015,none,friend,579.4,1
P015,none,friend,479.4,1
P015,none,friend,494.8,1
P015,none,friend,302.8,1
P015,none,friend,382.1,1
P015,none,friend,522.4,1
P015,none,friend,424.0,1
P015,none,friend,544.7,1
P015,none,friend,467.2,1
P015,none,friend,516.0,1
P015,none,friend,361.3,1
P015,none,friend,444.1,0
P015,none,friend,395.4,0
P015,none,friend,565.8,1
P015,none,friend,502.2,1
P015,none,friend,482.7,1
P015,none,friend,651.8,1
P015,none,friend,542.6,1
P015,none,friend,577.4,1
P015,none,friend,734.2,1
P015,none,friend,626.7,1
P015,none,friend,332.6,1
P015,none,friend,658.2,1
P015,none,friend,517.9,1
P015,none,friend,410.9,1
P015,none,friend,541.7,1
P015,none,friend,575.7,1
P015,none,friend,445.1,1
P015,none,friend,245.8,1
P015,none,friend,358.8,1
P015,none,friend,476.2,1
P015,none,friend,399.6,1
P015,none,friend,493.0,1
P015,none,friend,511.6,1
P015,none,friend,398.4,1
P015,none,friend,697.3,0
P015,none,friend,555.0,1
P015,none,friend,480.2,1
P015,none,friend,734.4,1
P015,none,friend,266.7,1
P015,none,friend,385.1,1
P015,none,friend,395.7,1
P015,none,friend,388.1,1
P015,none,friend,444.5,0
P015,none,friend,353.7,1
P015,none,friend,450.3,1
P015,none,friend,472.3,1
P015,none,friend,608.7,1
P015,none,friend,431.4,1
P015,none,friend,561.5,1
P015,none,friend,475.6,1
P015,none,friend,619.4,1
P015,none,friend,636.8,0
P015,none,friend,662.7,1
P015,none,friend,623.1,1
P015,none,friend,440.2,1
P015,none,friend,511.4,1
P015,none,friend,440.5,1
P015,none,friend,506.9,1
P015,none,friend,530.4,1
P015,none,friend,377.4,1
P015,none,friend,637.7,0
P015,none,friend,453.5,1
P015,none,friend,476.3,1
P015,none,friend,558.8,1
P015,none,friend,592.3,1
P015,none,friend,382.8,1
P015,none,friend,431.3,1
P015,none,friend,315.7,0
P015,none,friend,356.0,1
P015,none,friend,246.5,1
P015,none,friend,286.0,1
P015,none,friend,483.9,1
P015,none,friend,379.4,0
P015,none,friend,518.1,1
P015,none,friend,468.8,1
P015,none,friend,281.2,1
P015,none,friend,468.4,1
P015,none,friend,345.7,1
P015,none,friend,452.9,1
P015,none,friend,551.4,1
P015,none,friend,629.5,0
P015,none,friend,620.1,0
P015,none,friend,472.0,1
P015,none,friend,399.0,0
P016,none,self,575.0,0
P016,none,self,497.1,1
P016,none,self,603.2,1
P016,none,self,585.6,1
P016,none,self,629.6,1
P016,none,self,658.3,1
P016,none,self,401.0,1
P016,none,self,500.7,1
P016,none,self,587.7,1
P016,none,self,495.0,0
P016,none,self,513.3,1
P016,none,self,595.5,1
P016,none,self,577.0,0
P016,none,self,610.4,1
P016,none,self,534.3,1
P016,none,self,417.0,1
P016,none,self,648.6,0
P016,none,self,756.6,1
P016,none,self,412.7,1
P016,none,self,544.1,0
P016,none,self,412.4,0
P016,none,self,435.1,1
P016,none,self,591.1,1
P016,none,self,763.0,1
P016,none,self,441.0,1
P016,none,self,633.9,1
P016,none,self,639.9,1
P016,none,self,454.2,1
P016,none,self,557.3,1
P016,none,self,643.5,1
P016,none,self,695.9,0
P016,none,self,599.1,0
P016,none,self,536.3,1
P016,none,self,492.7,0
P016,none,self,577.3,1
P016,none,self,532.5,1
P016,none,self,415.4,1
P016,none,self,481.7,1
P016,none,self,706.3,1
P016,none,self,587.5,1
P016,none,self,610.4,1
P016,none,self,678.0,1
P016,none,self,425.7,0
P016,none,self,451.6,1
P016,none,self,383.7,1
P016,none,self,602.7,1
P016,none,self,724.2,1
P016,none,self,425.5,1
P016,none,self,508.4,1
P016,none,self,559.5,1
P016,none,self,596.7,1
P016,none,self,518.8,1
P016,none,self,470.2,1
P016,none,self,563.0,1
P016,none,self,378.1,0
P016,none,self,434.8,1
P016,none,self,376.4,1
P016,none,self,383.5,1
P016,none,self,661.6,1
P016,none,self,384.2,1
P016,none,self,737.6,1
P016,none,self,460.0,1
P016,none,self,590.7,1
P016,none,self,570.9,1
P016,none,self,326.8,1
P016,none,self,519.9,1
P016,none,self,473.9,1
P016,none,self,405.6,1
P016,none,self,500.9,1
P016,none,self,531.1,1
P016,none,self,625.4,1
P016,none,self,610.6,0
P016,none,self,623.8,1
P016,none,self,645.6,1
P016,none,self,545.1,1
P016,none,self,459.5,0
P016,none,self,567.9,1
P016,none,self,480.4,1
P016,none,self,398.8,1
P016,none,self,463.3,1
P016,none,self,666.1,1
P016,none,self,581.0,1
P016,none,self,435.8,1
P016,none,self,572.8,1
P016,none,self,454.7,1
P016,none,self,556.1,0
P016,none,self,502.6,1
P016,none,self,470.5,1
P016,none,self,677.6,1
P016,none,self,458.0,1
P016,none,self,574.9,1
P016,none,self,682.2,0
P016,none,self,559.2,1
P016,none,self,715.0,1
P016,none,self,436.1,1
P016,none,self,537.9,1
P016,none,self,505.4,0
P016,none,self,531.0,1
P016,none,self,634.9,1
P016,none,self,552.0,1
P016,none,self,405.1,1
P016,none,self,436.9,1
P016,none,self,557.0,1
P016,none,self,497.3,1
P016,none,self,561.6,1
P016,none,self,551.8,1
P016,none,self,527.0,1
P016,none,self,598.6,1
P016,none,self,519.3,1
P016,none,self,552.3,1
P016,none,self,330.5,1
P016,none,self,505.4,1
P016,none,friend,466.7,1
P016,none,friend,628.8,1
P016,none,friend,503.2,1
P016,none,friend,614.3,1
P016,none,friend,634.6,1
P016,none,friend,491.9,1
P016,none,friend,635.5,1
P016,none,friend,536.2,1
P016,none,friend,581.1,1
P016,none,friend,470.2,0
P016,none,friend,573.7,1
P016,none,friend,334.3,1
P016,none,friend,573.8,1
P016,none,friend,507.6,1
P016,none,friend,465.9,0
P016,none,friend,740.0,0
P016,none,friend,574.9,1
P016,none,friend,753.8,1
P016,none,friend,550.1,1
P016,none,friend,606.5,1
P016,none,friend,609.3,0
P016,none,friend,562.8,0
P016,none,friend,668.9,1
P016,none,friend,484.6,1
P016,none,friend,572.9,1
P016,none,friend,640.4,1
P016,none,friend,591.3,1
P016,none,friend,642.0,1
P016,none,friend,555.7,1
P016,none,friend,464.1,1
P016,none,friend,586.3,1
P016,none,friend,592.3,1
P016,none,friend,561.9,1
P016,none,friend,622.9,1
P016,none,friend,588.0,1
P016,none,friend,377.9,1
P016,none,friend,402.7,1
P016,none,friend,466.4,0
P016,none,friend,443.5,1
P016,none,friend,673.7,1
P016,none,friend,575.7,1
P016,none,friend,714.7,1
P016,none,friend,444.6,0
P016,none,friend,554.4,1
P016,none,friend,400.2,1
P016,none,friend,481.5,1
P016,none,friend,529.8,1
P016,none,friend,687.0,1
P016,none,friend,588.6,1
P016,none,friend,542.1,1
P016,none,friend,453.4,1
P016,none,friend,646.0,0
P016,none,friend,541.6,1
P016,none,friend,636.8,1
P016,none,friend,636.5,1
P016,none,friend,486.3,1
P016,none,friend,628.2,0
P016,none,friend,428.2,0
P016,none,friend,577.9,1
P016,none,friend,636.5,1
P016,none,friend,623.7,1
P016,none,friend,700.2,1
P016,none,friend,781.4,0
P016,none,friend,791.7,1
P016,none,friend,758.8,1
P016,none,friend,676.4,1
P016,none,friend,489.9,1
P016,none,friend,665.5,1
P016,none,friend,731.9,1
P016,none,friend,601.0,1
P016,none,friend,515.0,1
P016,none,friend,577.8,1
P016,none,friend,624.3,0
P016,none,friend,567.8,0
P016,none,friend,406.1,1
P016,none,friend,590.8,1
P016,none,friend,623.2,1
P016,none,friend,608.4,1
P016,none,friend,513.0,1
P016,none,friend,424.2,1
P016,none,friend,581.2,0
P016,none,friend,828.2,1
P016,none,friend,732.3,1
P016,none,friend,479.5,1
P016,none,friend,628.2,0
P016,none,friend,585.5,1
P016,none,friend,479.8,1
P016,none,friend,514.9,1
P016,none,friend,584.8,0
P016,none,friend,469.8,1
P016,none,friend,701.2,1
P016,none,friend,589.6,1
P016,none,friend,522.7,1
P016,none,friend,556.5,1
P016,none,friend,581.1,1
P016,none,friend,488.7,1
P016,none,friend,618.8,0
P016,none,friend,520.0,1
P016,none,friend,522.3,0
P016,none,friend,415.4,1
P016,none,friend,534.4,1
P016,none,friend,469.4,1
P016,none,friend,665.3,1
P016,none,friend,509.1,1
P016,none,friend,744.4,1
P016,none,friend,657.0,1
P016,none,friend,687.0,0
P016,none,friend,445.7,1
P016,none,friend,568.6,1
P016,none,friend,644.4,0
P016,none,friend,569.6,0
P016,none,friend,633.0,1
P017,none,self,400.0,1
P017,none,self,323.1,1
P017,none,self,580.8,1
P017,none,self,499.7,1
P017,none,self,389.3,1
P017,none,self,422.2,1
P017,none,self,416.1,1
P017,none,self,643.6,0
P017,none,self,461.0,1
P017,none,self,507.3,1
P017,none,self,587.6,1
P017,none,self,422.1,1
P017,none,self,649.5,1
P017,none,self,512.7,1
P017,none,self,548.1,1
P017,none,self,522.2,1
P017,none,self,411.1,1
P017,none,self,518.7,1
P017,none,self,551.8,1
P017,none,self,525.1,1
P017,none,self,518.7,1
P017,none,self,261.7,1
P017,none,self,522.6,1
P017,none,self,437.5,1
P017,none,self,538.2,1
P017,none,self,587.0,1
P017,none,self,526.2,1
P017,none,self,611.6,1
P017,none,self,572.5,1
P017,none,self,536.8,1
P017,none,self,454.6,1
P017,none,self,571.3,1
P017,none,self,542.8,1
P017,none,self,730.7,0
P017,none,self,553.8,1
P017,none,self,569.3,1
P017,none,self,496.2,1
P017,none,self,486.4,1
P017,none,self,639.2,1
P017,none,self,545.2,0
P017,none,self,459.6,1
P017,none,self,601.6,1
P017,none,self,708.6,1
P017,none,self,500.9,1
P017,none,self,454.9,1
P017,none,self,505.8,1
P017,none,self,504.8,1
P017,none,self,528.3,1
P017,none,self,369.0,0
P017,none,self,494.1,1
P017,none,self,286.1,1
P017,none,self,518.6,1
P017,none,self,512.0,1
P017,none,self,475.4,1
P017,none,self,528.2,1
P017,none,self,583.0,1
P017,none,self,554.4,1
P017,none,self,489.3,1
P017,none,self,434.9,1
P017,none,self,503.1,1
P017,none,self,348.2,0
P017,none,self,470.8,0
P017,none,self,349.4,1
P017,none,self,506.8,1
P017,none,self,350.5,1
P017,none,self,342.4,1
P017,none,self,331.3,1
P017,none,self,410.5,1
P017,none,self,271.1,1
P017,none,self,335.9,1
P017,none,self,457.2,1
P017,none,self,429.2,1
P017,none,self,453.5,1
P017,none,self,324.0,1
P017,none,self,392.1,1
P017,none,self,463.0,1
P017,none,self,517.2,1
P017,none,self,441.3,1
P017,none,self,622.3,0
P017,none,self,465.0,1
P017,none,self,529.9,1
P017,none,self,318.9,1
P017,none,self,301.3,0
P017,none,self,449.6,1
P017,none,self,379.7,1
P017,none,self,514.7,0
P017,none,self,416.8,1
P017,none,self,382.3,0
P017,none,self,348.0,1
P017,none,self,545.1,1
P017,none,self,423.9,0
P017,none,self,407.2,1
P017,none,self,490.6,1
P017,none,self,669.3,1
P017,none,self,551.5,1
P017,none,self,447.8,1
P017,none,self,614.2,1
P017,none,self,332.0,1
P017,none,self,387.9,1
P017,none,self,363.5,1
P017,none,self,363.5,1
P017,none,self,491.5,1
P017,none,self,363.9,1
P017,none,self,415.1,1
P017,none,self,453.9,1
P017,none,self,473.8,1
P017,none,self,429.4,1
P017,none,self,404.9,1
P017,none,self,518.5,1
P017,none,self,425.0,1
P017,none,self,458.5,1
P017,none,self,401.1,1
P017,none,friend,506.6,1
P017,none,friend,449.3,1
P017,none,friend,381.8,1
P017,none,friend,248.8,1
P017,none,friend,659.9,1
P017,none,friend,423.6,1
P017,none,friend,716.6,1
P017,none,friend,466.0,1
P017,none,friend,572.9,1
P017,none,friend,394.5,1
P017,none,friend,419.4,1
P017,none,friend,459.7,1
P017,none,friend,685.1,1
P017,none,friend,430.0,1
P017,none,friend,731.2,1
P017,none,friend,597.8,1
P017,none,friend,660.2,1
P017,none,friend,349.4,1
P017,none,friend,484.7,1
P017,none,friend,563.0,1
P017,none,friend,553.7,1
P017,none,friend,637.8,1
P017,none,friend,490.8,1
P017,none,friend,445.9,1
P017,none,friend,347.4,1
P017,none,friend,507.5,1
P017,none,friend,598.5,1
P017,none,friend,470.4,1
P017,none,friend,430.0,1
P017,none,friend,592.5,1
P017,none,friend,500.4,0
P017,none,friend,563.7,1
P017,none,friend,457.5,1
P017,none,friend,391.8,1
P017,none,friend,537.4,1
P017,none,friend,495.3,1
P017,none,friend,597.2,1
P017,none,friend,524.0,1
P017,none,friend,470.3,1
P017,none,friend,346.4,1
P017,none,friend,461.4,0
P017,none,friend,522.5,1
P017,none,friend,426.3,1
P017,none,friend,457.7,1
P017,none,friend,480.8,1
P017,none,friend,426.8,0
P017,none,friend,543.0,1
P017,none,friend,432.2,1
P017,none,friend,361.2,1
P017,none,friend,320.2,1
P017,none,friend,543.3,1
P017,none,friend,461.1,1
P017,none,friend,429.3,1
P017,none,friend,515.9,1
P017,none,friend,492.6,0
P017,none,friend,472.7,1
P017,none,friend,468.1,1
P017,none,friend,528.7,1
P017,none,friend,292.7,1
P017,none,friend,449.4,1
P017,none,friend,464.2,1
P017,none,friend,733.0,0
P017,none,friend,515.4,1
P017,none,friend,365.2,0
P017,none,friend,597.1,1
P017,none,friend,497.5,1
P017,none,friend,663.9,1
P017,none,friend,506.5,1
P017,none,friend,470.5,1
P017,none,friend,455.8,1
P017,none,friend,609.2,1
P017,none,friend,461.0,1
P017,none,friend,566.8,1
P017,none,friend,378.4,1
P017,none,friend,549.7,1
P017,none,friend,381.5,1
P017,none,friend,665.4,1
P017,none,friend,452.9,1
P017,none,friend,557.9,0
P017,none,friend,571.1,1
P017,none,friend,567.3,1
P017,none,friend,397.1,1
P017,none,friend,381.8,1
P017,none,friend,474.0,1
P017,none,friend,418.1,1
P017,none,friend,595.1,1
P017,none,friend,529.8,1
P017,none,friend,429.1,1
P017,none,friend,602.7,1
P017,none,friend,478.9,1
P017,none,friend,516.2,1
P017,none,friend,525.4,1
P017,none,friend,435.2,1
P017,none,friend,588.4,1
P017,none,friend,452.2,1
P017,none,friend,592.1,1
P017,none,friend,413.6,1
P017,none,friend,669.6,1
P017,none,friend,823.1,1
P017,none,friend,446.2,1
P017,none,friend,514.2,1
P017,none,friend,342.7,0
P017,none,friend,549.5,1
P017,none,friend,502.0,1
P017,none,friend,479.5,1
P017,none,friend,521.7,1
P017,none,friend,468.6,1
P017,none,friend,659.7,1
P017,none,friend,619.9,1
P017,none,friend,477.6,1
P017,none,friend,500.1,1
P017,none,friend,433.7,1
P018,none,self,399.3,1
P018,none,self,400.5,1
P018,none,self,437.5,1
P018,none,self,576.6,1
P018,none,self,390.5,1
P018,none,self,414.6,1
P018,none,self,491.5,1
P018,none,self,647.0,0
P018,none,self,577.8,0
P018,none,self,342.3,1
P018,none,self,630.9,1
P018,none,self,476.0,1
P018,none,self,589.1,1
P018,none,self,482.2,1
P018,none,self,441.2,1
P018,none,self,398.6,1
P018,none,self,454.0,1
P018,none,self,614.6,1
P018,none,self,685.9,1
P018,none,self,512.1,1
P018,none,self,460.4,1
P018,none,self,555.2,1
P018,none,self,575.9,1
P018,none,self,535.4,1
P018,none,self,524.5,0
P018,none,self,595.6,1
P018,none,self,447.9,1
P018,none,self,447.0,1
P018,none,self,495.6,1
P018,none,self,395.5,1
P018,none,self,428.3,1
P018,none,self,525.8,1
P018,none,self,427.0,1
P018,none,self,654.8,1
P018,none,self,608.9,1
P018,none,self,537.5,1
P018,none,self,690.3,1
P018,none,self,567.5,1
P018,none,self,579.7,0
P018,none,self,600.0,1
P018,none,self,542.9,1
P018,none,self,469.4,0
P018,none,self,523.9,1
P018,none,self,611.1,0
P018,none,self,481.3,1
P018,none,self,429.2,1
P018,none,self,636.2,1
P018,none,self,442.3,0
P018,none,self,497.3,1
P018,none,self,785.7,1
P018,none,self,534.6,1
P018,none,self,489.2,1
P018,none,self,461.4,1
P018,none,self,566.1,1
P018,none,self,651.5,1
P018,none,self,611.6,1
P018,none,self,488.1,1
P018,none,self,548.8,1
P018,none,self,525.4,1
P018,none,self,392.5,1
P018,none,self,532.7,0
P018,none,self,506.7,0
P018,none,self,510.0,1
P018,none,self,539.5,1
P018,none,self,571.3,1
P018,none,self,534.1,1
P018,none,self,476.9,1
P018,none,self,420.8,1
P018,none,self,415.1,1
P018,none,self,490.0,1
P018,none,self,299.6,1
P018,none,self,579.8,1
P018,none,self,465.8,1
P018,none,self,446.1,1
P018,none,self,598.9,0
P018,none,self,565.2,1
P018,none,self,426.8,1
P018,none,self,436.2,1
P018,none,self,565.5,1
P018,none,self,478.9,1
P018,none,self,545.7,1
P018,none,self,649.1,1
P018,none,self,513.4,1
P018,none,self,584.2,1
P018,none,self,512.0,0
P018,none,self,526.7,1
P018,none,self,542.9,1
P018,none,self,452.8,1
P018,none,self,531.8,1
P018,none,self,492.8,1
P018,none,self,615.6,1
P018,none,self,530.1,1
P018,none,self,622.2,1
P018,none,self,411.2,0
P018,none,self,533.5,1
P018,none,self,546.1,1
P018,none,self,412.7,1
P018,none,self,467.3,0
P018,none,self,801.0,1
P018,none,self,407.0,1
P018,none,self,547.6,1
P018,none,self,565.5,1
P018,none,self,424.4,1
P018,none,self,511.1,1
P018,none,self,665.5,1
P018,none,self,471.3,1
P018,none,self,533.9,1
P018,none,self,452.4,1
P018,none,self,427.1,1
P018,none,self,674.1,0
P018,none,self,262.6,1
P018,none,self,545.4,1
P018,none,friend,656.7,1
P018,none,friend,584.5,0
P018,none,friend,646.7,0
P018,none,friend,400.5,1
P018,none,friend,478.1,1
P018,none,friend,527.9,1
P018,none,friend,531.9,1
P018,none,friend,555.8,1
P018,none,friend,533.9,1
P018,none,friend,474.0,1
P018,none,friend,562.1,1
P018,none,friend,595.7,1
P018,none,friend,517.5,1
P018,none,friend,369.1,1
P018,none,friend,526.1,1
P018,none,friend,513.5,1
P018,none,friend,536.2,1
P018,none,friend,543.4,1
P018,none,friend,710.2,1
P018,none,friend,699.7,0
P018,none,friend,585.5,0
P018,none,friend,543.8,1
P018,none,friend,521.3,1
P018,none,friend,419.9,1
P018,none,friend,645.4,1
P018,none,friend,437.8,1
P018,none,friend,597.4,1
P018,none,friend,549.5,1
P018,none,friend,594.4,1
P018,none,friend,509.9,0
P018,none,friend,451.0,1
P018,none,friend,594.4,1
P018,none,friend,408.7,1
P018,none,friend,595.4,1
P018,none,friend,528.5,1
P018,none,friend,552.4,1
P018,none,friend,716.4,1
P018,none,friend,577.6,1
P018,none,friend,473.6,1
P018,none,friend,355.6,1
P018,none,friend,518.9,1
P018,none,friend,410.0,1
P018,none,friend,550.2,1
P018,none,friend,378.0,1
P018,none,friend,464.2,1
P018,none,friend,503.8,1
P018,none,friend,457.8,1
P018,none,friend,454.6,0
P018,none,friend,488.0,1
P018,none,friend,305.7,1
P018,none,friend,494.8,0
P018,none,friend,516.1,1
P018,none,friend,551.0,1
P018,none,friend,599.8,0
P018,none,friend,489.5,0
P018,none,friend,422.4,1
P018,none,friend,553.0,1
P018,none,friend,601.8,1
P018,none,friend,537.5,1
P018,none,friend,592.0,1
P018,none,friend,414.5,1
P018,none,friend,489.4,0
P018,none,friend,528.7,1
P018,none,friend,404.6,1
P018,none,friend,545.4,1
P018,none,friend,386.1,1
P018,none,friend,619.4,1
P018,none,friend,568.0,1
P018,none,friend,699.9,1
P018,none,friend,447.7,1
P018,none,friend,563.2,1
P018,none,friend,633.7,0
P018,none,friend,694.9,1
P018,none,friend,707.2,1
P018,none,friend,590.2,1
P018,none,friend,512.8,1
P018,none,friend,425.5,1
P018,none,friend,501.5,1
