participant,expectancy,owner,rt,accuracy
P15,none,friend,664.37354,1
P15,none,friend,671.062025,1
P15,none,friend,505.951473,1
P15,none,friend,521.256745,1
P15,none,friend,453.528713,1
P15,none,friend,481.402163,1
P15,none,friend,485.037216,1
P15,none,friend,835.119053,1
P15,none,friend,624.237323,1
P15,none,friend,1177.798672,1
P15,none,friend,806.083163,1
P15,none,friend,743.559107,1
P15,none,friend,388.040089,1
P15,none,friend,419.102909,1
P15,none,friend,712.244459,1
P15,none,friend,589.372116,1
P15,none,friend,826.086008,1
P15,none,friend,457.404704,1
P15,none,friend,529.20821,1
P15,none,friend,478.592473,1
P15,none,friend,502.864729,1
P15,none,friend,592.31333,1
P15,none,friend,432.488298,1
P15,none,friend,356.005489,1
P15,none,friend,476.211476,1
P15,none,friend,502.023091,1
P15,none,friend,608.550769,1
P15,none,friend,533.206297,1
P15,none,friend,506.298384,1
P15,none,friend,509.547892,1
P15,none,friend,926.899475,1
P15,none,friend,579.088326,0
P15,none,friend,625.741155,1
P15,none,friend,433.245111,1
P15,none,friend,307.086264,1
P15,none,friend,493.478484,1
P15,none,friend,392.918125,0
P15,none,friend,416.359155,1
P15,none,friend,591.56693,1
P15,none,friend,951.114574,1
P15,none,friend,591.833102,1
P15,none,friend,885.150337,1
P15,none,friend,603.171754,1
P15,none,friend,1309.433994,1
P15,none,friend,720.030256,1
P15,none,friend,595.695862,1
P15,none,friend,372.215282,1
P15,none,friend,444.667656,1
P15,none,friend,507.958885,1
P15,none,friend,467.334343,1
P15,none,friend,609.223734,1
P15,none,friend,560.266911,1
P15,none,friend,612.42406,1
P15,none,friend,427.732228,0
P15,none,friend,567.206897,1
P15,none,friend,744.315503,1
P15,none,friend,499.294231,1
P15,none,friend,671.232267,1
P15,none,friend,682.209028,1
P15,none,friend,574.788763,1
P15,none,friend,517.502955,1
P15,none,friend,589.762002,1
P15,none,friend,552.723664,1
P15,none,friend,498.210964,1
P15,none,friend,524.884166,1
P15,none,friend,584.627645,1
P15,none,friend,411.090609,1
P15,none,friend,598.239065,1
P15,none,friend,492.833728,1
P15,none,friend,563.100753,1
P15,none,friend,496.27307,1
P15,none,friend,434.57679,1
P15,none,friend,454.072197,1
P15,none,friend,346.975169,1
P15,none,friend,780.181542,0
P15,none,friend,445.340876,1
P15,none,friend,388.832503,1
P15,none,friend,695.460243,1
P15,none,friend,496.148986,1
P15,none,friend,696.090417,1
P15,none,friend,466.078689,1
P15,none,friend,487.968197,1
P15,none,friend,292.460817,1
P15,none,friend,411.680344,0
P15,none,friend,653.044981,1
P15,none,friend,332.660222,1
P15,none,friend,431.513894,1
P15,none,friend,462.72993,1
P15,none,friend,536.989708,1
P15,none,friend,469.885458,1
P15,none,friend,618.63461,1
P15,none,friend,1278.78981,1
P15,none,friend,588.163017,1
P15,none,friend,708.043377,1
P15,none,friend,513.713685,1
P15,none,friend,875.443531,1
P15,none,friend,588.688044,1
P15,none,friend,612.074358,1
P16,none,self,612.990262,1
P16,none,self,357.284086,1
P16,none,self,848.643335,1
P16,none,self,635.21635,1
P16,none,self,268.192104,1
P16,none,self,744.703785,1
P16,none,self,329.529633,1
P16,none,self,956.106942,1
P16,none,self,731.965263,1
P16,none,self,482.363526,1
P16,none,self,1036.428202,1
P16,none,self,359.086771,1
P16,none,self,667.412254,1
P16,none,self,645.401146,1
P16,none,self,329.927339,1
P16,none,self,398.043461,1
P16,none,self,594.651428,1
P16,none,self,615.810214,1
P16,none,self,435.250239,1
P16,none,self,710.59225,1
P16,none,self,549.394564,1
P16,none,self,274.741697,0
P16,none,self,554.291789,1
P16,none,self,464.469969,1
P16,none,self,397.566634,1
P16,none,self,647.097381,1
P16,none,self,329.425078,1
P16,none,self,347.488922,0
P16,none,self,418.723642,1
P16,none,self,470.095321,1
P16,none,self,510.940782,1
P16,none,self,293.842362,1
P16,none,self,439.723428,1
P16,none,self,359.384251,1
P16,none,self,576.199222,1
P16,none,self,367.580894,1
P16,none,self,566.730935,1
P16,none,self,426.704614,1
P16,none,self,837.340005,1
P16,none,self,443.306014,1
P16,none,self,340.531879,1
P16,none,self,570.109763,1
P16,none,self,341.304633,0
P16,none,self,999.169324,1
P16,none,self,549.061457,1
P16,none,self,632.873399,1
P16,none,self,298.90908,1
P16,none,self,519.843157,1
P16,none,self,363.329667,1
P16,none,self,933.600559,1
P16,none,self,402.6021,1
P16,none,self,412.830568,1
P16,none,self,288.975552,1
P16,none,self,668.244928,1
P16,none,self,274.357524,1
P16,none,self,492.476403,1
P16,none,self,374.412281,1
P16,none,self,567.960617,0
P16,none,self,487.873487,1
P16,none,self,545.037577,1
P16,none,self,523.036029,1
P16,none,self,518.184021,1
P16,none,self,409.85052,1
P16,none,self,454.486014,1
P16,none,self,380.167246,1
P16,none,self,584.142704,1
P16,none,self,573.93081,1
P16,none,self,522.356869,1
P16,none,self,487.509376,1
P16,none,self,1966.116614,1
P16,none,self,448.566782,1
P16,none,self,343.548602,1
P16,none,self,256.333873,1
P16,none,self,452.31986,0
P16,none,self,418.646512,1
P16,none,self,785.262514,1
P16,none,self,360.999048,1
P16,none,self,637.226638,1
P16,none,self,489.624983,1
P16,none,self,453.863841,1
P16,none,self,935.005817,1
P16,none,self,299.921128,1
P16,none,self,319.84615,1
P16,none,self,645.176526,1
P16,none,self,524.479932,1
P16,none,self,307.977495,0
P16,none,self,425.744947,1
P16,none,self,463.966944,1
P16,none,self,306.10316,1
P16,none,self,522.876995,1
P16,none,self,348.246511,1
P16,none,self,1169.757223,1
P16,none,self,419.76632,1
P16,none,self,894.177999,1
P16,none,self,299.428026,1
P16,none,self,820.296624,1
P16,none,self,1128.481818,1
P16,none,self,492.943862,1
P16,none,self,535.105861,1
P16,none,self,494.239648,0
P16,none,self,611.10766,1
P16,none,self,553.854408,1
P16,none,self,683.219516,1
P16,none,self,914.711707,1
P16,none,self,984.967317,1
P16,none,self,845.710837,1
P16,none,self,525.796863,1
P16,none,self,321.844692,0
P16,none,self,405.272879,1
P16,none,self,623.647686,1
P16,none,self,334.113948,1
P16,none,self,343.531414,1
P16,none,friend,406.563675,1
P16,none,friend,511.377544,0
P16,none,friend,487.996922,1
P16,none,friend,366.88009,1
P16,none,friend,758.591872,1
P16,none,friend,308.196477,1
P16,none,friend,756.928278,1
P16,none,friend,423.656255,1
P16,none,friend,401.027141,0
P16,none,friend,614.860918,1
P16,none,friend,430.136028,1
P16,none,friend,508.617115,1
P16,none,friend,323.106276,1
P16,none,friend,408.17599,1
P16,none,friend,453.988494,1
P16,none,friend,493.468316,1
P16,none,friend,571.234275,1
P16,none,friend,495.465645,1
P16,none,friend,374.808164,1
P16,none,friend,800.779778,1
P16,none,friend,791.567269,1
P16,none,friend,713.626861,1
P16,none,friend,430.451795,1
P16,none,friend,360.608407,1
P16,none,friend,332.421648,1
P16,none,friend,466.327719,1
P16,none,friend,412.277151,1
P16,none,friend,328.755766,1
P16,none,friend,556.971096,1
P16,none,friend,466.851126,1
P16,none,friend,376.69332,1
P16,none,friend,360.425482,1
P16,none,friend,519.454823,1
P16,none,friend,298.479154,1
P16,none,friend,325.253229,1
P16,none,friend,318.407005,1
P16,none,friend,551.769777,1
P16,none,friend,612.304494,1
P16,none,friend,524.048006,1
P16,none,friend,492.237888,1
P16,none,friend,615.793616,1
P16,none,friend,438.829606,1
P16,none,friend,540.056706,1
P16,none,friend,517.672519,1
P16,none,friend,951.586642,1
P16,none,friend,661.51985,1
P16,none,friend,538.967343,1
P16,none,friend,1053.201558,0
P16,none,friend,391.34432,0
P16,none,friend,455.768827,1
P16,none,friend,534.80792,1
P16,none,friend,492.996214,1
P16,none,friend,293.172207,1
P16,none,friend,397.305862,1
P16,none,friend,619.178028,1
P16,none,friend,650.533685,1
P16,none,friend,390.421114,1
P16,none,friend,430.84873,1
P16,none,friend,421.789927,1
P16,none,friend,482.82136,1
P16,none,friend,1100.670197,1
P16,none,friend,555.087464,1
P16,none,friend,478.082118,1
P16,none,friend,514.968597,1
P16,none,friend,493.149395,1
P16,none,friend,296.439584,1
P16,none,friend,451.921223,1
P16,none,friend,530.500338,1
P16,none,friend,376.023485,1
P16,none,friend,464.5463,1
P16,none,friend,471.751657,1
P16,none,friend,330.361929,1
P16,none,friend,441.875864,0
P16,none,friend,665.974291,1
P16,none,friend,563.481473,1
P16,none,friend,385.305409,1
P16,none,friend,251.110765,1
P16,none,friend,474.402088,1
P16,none,friend,569.292153,1
P16,none,friend,298.534208,1
P16,none,friend,277.177445,1
P16,none,friend,292.96788,1
P16,none,friend,478.570569,1
P16,none,friend,540.524777,1
P16,none,friend,374.916647,1
P16,none,friend,396.823764,0
P16,none,friend,339.330802,1
P16,none,friend,536.518044,1
P16,none,friend,570.095836,1
P16,none,friend,483.855526,1
P16,none,friend,439.066816,1
P16,none,friend,539.931415,1
P16,none,friend,806.358946,1
P16,none,friend,546.135838,1
P16,none,friend,507.067126,1
P16,none,friend,433.082762,1
P16,none,friend,488.160028,1
P16,none,friend,480.030844,1
P16,none,friend,328.35745,1
P16,none,friend,412.201567,1
P16,none,friend,457.837009,1
P16,none,friend,584.614055,1
P16,none,friend,573.630333,1
P16,none,friend,436.420586,1
P16,none,friend,589.837302,1
P16,none,friend,529.271942,1
P16,none,friend,323.588359,0
P16,none,friend,277.09904,1
P16,none,friend,514.571917,1
P16,none,friend,453.834543,1
P16,none,friend,647.49361,1
P16,none,friend,478.785977,1
P17,none,self,610.664526,1
P17,none,self,359.509248,1
P17,none,self,423.860302,0
P17,none,self,407.173252,1
P17,none,self,358.325816,1
P17,none,self,450.760544,1
P17,none,self,325.278161,1
P17,none,self,385.234253,0
P17,none,self,423.739114,1
P17,none,self,429.071727,1
P17,none,self,420.291655,1
P17,none,self,463.769951,1
P17,none,self,565.411347,1
P17,none,self,419.65506,1
P17,none,self,510.630217,1
P17,none,self,369.373392,1
P17,none,self,610.56714,1
P17,none,self,535.659339,1
P17,none,self,525.828419,1
P17,none,self,775.51544,0
P17,none,self,558.660878,1
P17,none,self,440.317102,1
P17,none,self,423.143556,1
P17,none,self,458.787299,0
P17,none,self,368.852903,1
P17,none,self,782.147417,1
P17,none,self,469.049385,1
P17,none,self,459.330016,0
P17,none,self,682.389193,1
P17,none,self,674.120235,1
P17,none,self,550.013911,1
P17,none,self,530.983807,1
P17,none,self,419.516767,1
P17,none,self,674.044321,1
P17,none,self,864.911996,1
P17,none,self,473.502493,1
P17,none,self,643.405507,1
P17,none,self,591.317773,1
P17,none,self,457.570102,1
P17,none,self,465.977416,1
P17,none,self,687.881217,1
P17,none,self,586.674039,1
P17,none,self,311.788918,1
P17,none,self,395.469455,1
P17,none,self,362.518963,1
P17,none,self,743.228993,0
P17,none,self,308.819302,1
P17,none,self,503.298575,1
P17,none,self,639.049012,1
P17,none,self,628.797127,1
P17,none,self,294.114331,1
P17,none,self,426.413007,1
P17,none,self,665.253998,1
P17,none,self,351.753294,1
P17,none,self,852.059443,1
P17,none,self,435.952786,1
P17,none,self,380.545675,0
P17,none,self,309.813015,1
P17,none,self,345.064577,1
P17,none,self,480.524468,1
P17,none,self,447.747044,1
P17,none,self,599.478617,1
P17,none,self,412.831978,1
P17,none,self,591.233752,1
P17,none,self,1009.271851,1
P17,none,self,1191.200168,1
P17,none,self,433.826933,1
P17,none,self,1009.419753,1
P17,none,self,430.817561,1
P17,none,self,414.816879,1
P17,none,self,542.634752,1
P17,none,self,534.263276,1
P17,none,self,577.161893,1
P17,none,self,518.405429,1
P17,none,self,570.200487,1
P17,none,self,469.592386,1
P17,none,self,476.451103,1
P17,none,self,469.672505,1
P17,none,self,481.596913,1
P17,none,self,756.059946,1
P17,none,self,557.273511,1
P17,none,self,453.258588,1
P17,none,self,305.541141,1
P17,none,self,982.421796,1
P17,none,self,675.091443,0
P17,none,self,484.119912,1
P17,none,self,251.828589,1
P17,none,self,585.002118,1
P17,none,self,517.619994,1
P17,none,self,401.720509,1
P17,none,self,393.738706,1
P17,none,self,477.637963,1
P17,none,self,713.85326,1
P17,none,self,364.351422,1
P17,none,self,523.312142,1
P17,none,self,338.91387,1
P17,none,self,387.977067,1
P17,none,self,541.335071,0
P17,none,self,1282.564293,1
P17,none,self,414.947665,1
P17,none,self,596.367789,1
P17,none,self,711.005886,1
P17,none,self,275.992486,1
P17,none,self,384.725161,1
P17,none,self,453.004459,1
P17,none,self,563.273253,1
P17,none,self,514.2285,1
P17,none,self,497.834926,1
P17,none,self,441.406933,1
P17,none,self,475.73641,0
P17,none,self,487.38599,1
P17,none,self,372.281192,0
P17,none,friend,393.651659,0
P17,none,friend,473.925781,1
P17,none,friend,401.916187,1
P17,none,friend,553.332557,1
P17,none,friend,275.662527,0
P17,none,friend,486.360602,1
P17,none,friend,453.541283,1
P17,none,friend,387.643649,1
P17,none,friend,598.065126,1
P17,none,friend,530.104505,1
P17,none,friend,630.972552,1
P17,none,friend,440.338914,1
P17,none,friend,455.030532,1
P17,none,friend,450.044679,1
P17,none,friend,480.890758,1
P17,none,friend,505.401051,0
P17,none,friend,299.016945,1
P17,none,friend,620.985545,1
P17,none,friend,696.970115,1
P17,none,friend,372.600193,1
P17,none,friend,511.086482,1
P17,none,friend,974.790038,1
P17,none,friend,552.402632,1
P17,none,friend,547.305938,1
P17,none,friend,470.431855,1
P17,none,friend,620.911663,1
P17,none,friend,620.161577,1
P17,none,friend,448.743731,1
P17,none,friend,488.692334,1
P17,none,friend,596.806769,1
P17,none,friend,337.843496,0
P17,none,friend,722.394811,1
P17,none,friend,775.252974,0
P17,none,friend,1143.511896,1
P17,none,friend,330.237684,0
P17,none,friend,485.996866,1
P17,none,friend,586.28333,1
P17,none,friend,411.14067,1
P17,none,friend,573.832549,1
P17,none,friend,943.349767,1
P17,none,friend,631.540268,1
P17,none,friend,350.220102,1
P17,none,friend,549.126185,0
P17,none,friend,342.554739,1
P17,none,friend,505.977168,1
P17,none,friend,544.793439,1
P17,none,friend,387.298282,1
P17,none,friend,917.058531,1
P17,none,friend,247.362828,1
P17,none,friend,401.464194,1
P17,none,friend,489.317241,1
P17,none,friend,449.357063,1
P17,none,friend,280.631967,1
P17,none,friend,582.581582,1
P17,none,friend,441.432248,1
P17,none,friend,342.786376,1
P17,none,friend,513.874363,1
P17,none,friend,477.484507,1
P17,none,friend,392.042977,1
P17,none,friend,742.093475,1
P17,none,friend,375.07333,1
P17,none,friend,528.239113,1
P17,none,friend,443.963247,1
P17,none,friend,895.433165,1
P17,none,friend,803.01522,0
P17,none,friend,385.227164,1
P17,none,friend,687.842401,1
P17,none,friend,582.944405,1
P17,none,friend,517.989672,1
P17,none,friend,487.162914,0
P17,none,friend,577.061771,1
P17,none,friend,407.231279,1
P17,none,friend,404.694674,1
P17,none,friend,336.554558,1
P17,none,friend,608.036427,1
P17,none,friend,419.360863,0
P17,none,friend,391.934853,1
P17,none,friend,468.197288,1
P17,none,friend,363.281971,1
P17,none,friend,392.82008,1
P17,none,friend,515.660317,1
P17,none,friend,445.83745,1
P17,none,friend,528.755302,0
P17,none,friend,390.946289,1
P17,none,friend,356.153538,1
P17,none,friend,279.722377,1
P17,none,friend,327.804631,1
P17,none,friend,567.046641,1
P17,none,friend,472.541181,1
P17,none,friend,491.587843,1
P17,none,friend,590.569094,1
P17,none,friend,659.991728,1
P17,none,friend,286.584398,1
P17,none,friend,502.752148,1
P17,none,friend,1042.934846,1
P17,none,friend,344.762121,0
P17,none,friend,418.939464,1
P17,none,friend,332.708363,1
P17,none,friend,343.743167,1
P17,none,friend,399.090355,1
P17,none,friend,588.790522,1
P17,none,friend,493.195905,1
P17,none,friend,520.004338,1
P17,none,friend,926.19915,1
P17,none,friend,428.551024,1
P17,none,friend,307.494962,1
P17,none,friend,923.186255,1
P17,none,friend,592.727921,1
P17,none,friend,426.520214,1
P17,none,friend,424.557679,1
P17,none,friend,290.799503,0
P17,none,friend,494.958264,1
P18,none,self,488.075859,1
P18,none,self,482.621398,1
P18,none,self,486.54858,1
P18,none,self,448.323047,1
P18,none,self,861.918323,1
P18,none,self,651.243316,1
P18,none,self,607.654303,1
P18,none,self,527.280627,1
P18,none,self,506.572922,1
P18,none,self,618.213445,1
P18,none,self,757.50293,1
P18,none,self,534.640173,1
P18,none,self,246.100553,1
P18,none,self,458.919585,1
P18,none,self,511.116252,0
P18,none,self,357.964004,1
P18,none,self,451.809891,1
P18,none,self,383.055716,1
P18,none,self,434.620226,1
P18,none,self,380.358794,1
P18,none,self,282.177997,1
P18,none,self,410.493576,1
P18,none,self,677.850048,1
P18,none,self,344.051897,1
P18,none,self,373.580983,0
P18,none,self,516.726374,1
P18,none,self,591.903943,1
P18,none,self,596.035566,1
P18,none,self,494.563669,1
P18,none,self,544.243544,1
P18,none,self,307.229387,1
P18,none,self,559.955532,1
P18,none,self,331.302503,1
P18,none,self,257.988368,1
P18,none,self,401.571113,1
P18,none,self,580.610866,1
P18,none,self,558.81877,1
P18,none,self,343.497362,1
P18,none,self,434.165339,1
P18,none,self,447.077767,1
P18,none,self,597.526062,1
P18,none,self,411.912802,1
P18,none,self,352.890876,1
P18,none,self,428.313493,1
P18,none,self,844.692856,1
P18,none,self,529.5133,1
P18,none,self,408.040416,1
P18,none,self,335.24272,1
P18,none,self,596.915099,1
P18,none,self,457.387388,1
P18,none,self,617.948831,0
P18,none,self,302.366319,1
P18,none,self,558.640816,1
P18,none,self,434.075766,1
P18,none,self,707.260281,1
P18,none,self,526.876722,1
P18,none,self,393.668597,1
P18,none,self,600.832208,1
P18,none,self,577.056246,1
P18,none,self,461.402072,1
P18,none,self,384.708564,1
P18,none,self,466.352995,1
P18,none,self,1087.846739,1
P18,none,self,560.136849,1
P18,none,self,381.496097,1
P18,none,self,494.833452,1
P18,none,self,503.483815,0
P18,none,self,258.908544,1
P18,none,self,402.099555,1
P18,none,self,502.803252,1
P18,none,self,541.34734,1
P18,none,self,436.555516,1
P18,none,self,798.553446,0
P18,none,self,608.322954,1
P18,none,self,569.006037,1
P18,none,self,401.796043,1
P18,none,self,525.534224,1
P18,none,self,562.588354,1
P18,none,self,499.455981,1
P18,none,self,300.11984,1
P18,none,self,438.742036,1
P18,none,self,626.791107,1
P18,none,self,357.855957,1
P18,none,self,755.479261,1
P18,none,self,377.986757,1
P18,none,self,542.606696,1
P18,none,self,384.015988,1
P18,none,self,437.758709,1
P18,none,self,571.509681,1
P18,none,self,425.259872,1
P18,none,self,752.795498,1
P18,none,self,475.671741,1
P18,none,self,655.2473,1
P18,none,self,1252.571729,0
P18,none,self,325.949166,1
P18,none,self,359.584905,1
P18,none,self,610.294923,1
P18,none,self,404.58144,1
P18,none,self,526.763324,1
P18,none,self,776.061157,1
P18,none,self,435.330633,1
P18,none,self,458.52028,1
P18,none,self,274.323846,1
P18,none,self,285.207879,1
P18,none,self,361.814434,1
P18,none,self,645.661903,1
P18,none,self,403.041285,1
P18,none,self,431.404075,1
P18,none,self,877.217724,1
P18,none,self,390.339846,1
P18,none,self,520.152737,1
P18,none,self,504.195221,1
P18,none,friend,667.503366,1
P18,none,friend,471.836177,1
P18,none,friend,317.457146,1
P18,none,friend,294.470986,1
P18,none,friend,538.227406,1
P18,none,friend,974.583279,1
P18,none,friend,364.091461,1
P18,none,friend,581.137599,1
P18,none,friend,414.430241,1
P18,none,friend,361.379333,1
P18,none,friend,495.498222,1
P18,none,friend,331.000935,1
P18,none,friend,412.829867,1
P18,none,friend,328.164785,1
P18,none,friend,320.181988,1
P18,none,friend,507.117314,1
P18,none,friend,348.554208,1
P18,none,friend,472.647581,1
P18,none,friend,766.001207,1
P18,none,friend,622.214285,1
P18,none,friend,525.389007,1
P18,none,friend,272.365429,1
P18,none,friend,611.222197,1
P18,none,friend,684.955087,1
P18,none,friend,502.120596,1
P18,none,friend,257.900338,1
P18,none,friend,447.04006,1
P18,none,friend,897.547854,1
P18,none,friend,496.94036,1
P18,none,friend,517.574552,1
P18,none,friend,329.319315,1
P18,none,friend,730.988663,1
P18,none,friend,763.60729,1
P18,none,friend,400.7571,1
P18,none,friend,461.509877,1
P18,none,friend,431.491414,1
P18,none,friend,432.146184,1
P18,none,friend,530.869556,1
P18,none,friend,422.778812,1
P18,none,friend,258.319216,1
P18,none,friend,887.847831,0
P18,none,friend,784.470441,1
P18,none,friend,423.116989,1
P18,none,friend,461.728839,1
P18,none,friend,1380.052491,1
P18,none,friend,420.792791,0
P18,none,friend,451.775939,1
P18,none,friend,490.515118,1
P18,none,friend,309.281796,1
P18,none,friend,304.293781,1
P18,none,friend,510.2219,1
P18,none,friend,442.610002,1
P18,none,friend,395.94493,1
P18,none,friend,383.760996,1
P18,none,friend,376.567184,1
P18,none,friend,632.883924,1
P18,none,friend,551.662935,1
P18,none,friend,428.066553,1
P18,none,friend,508.918078,1
P18,none,friend,445.414561,1
P18,none,friend,370.671891,1
P18,none,friend,384.498428,1
P18,none,friend,671.622983,1
P18,none,friend,1384.143329,1
P18,none,friend,284.959154,1
P18,none,friend,562.646033,1
P18,none,friend,1025.727131,1
P18,none,friend,469.585835,1
P18,none,friend,489.179201,1
P18,none,friend,504.386315,1
P18,none,friend,725.835029,0
P18,none,friend,375.645142,1
P18,none,friend,520.096148,1
P18,none,friend,715.476699,1
P18,none,friend,443.820608,1
P18,none,friend,345.267889,1
P18,none,friend,700.160606,1
P18,none,friend,938.833574,1
P18,none,friend,477.12208,1
P18,none,friend,513.407372,1
P18,none,friend,522.391195,1
P18,none,friend,796.973616,0
P18,none,friend,478.657397,1
P18,none,friend,612.652665,1
P18,none,friend,447.229906,1
P18,none,friend,477.277036,1
P18,none,friend,445.711687,1
P18,none,friend,356.436433,1
P18,none,friend,507.885852,1
P18,none,friend,612.470126,0
P18,none,friend,617.152725,1
P18,none,friend,761.325028,1
P18,none,friend,493.946552,1
P18,none,friend,477.46588,1
P18,none,friend,607.174377,1
P18,none,friend,449.611808,1
P18,none,friend,505.793702,1
P18,none,friend,549.395032,1
P18,none,friend,732.637945,1
P18,none,friend,938.907547,1
P18,none,friend,618.042027,1
P18,none,friend,343.689643,1
P18,none,friend,386.319839,1
P18,none,friend,365.604426,1
P18,none,friend,386.687844,1
P18,none,friend,514.574123,1
P18,none,friend,502.272272,1
P18,none,friend,489.491141,1
P18,none,friend,528.135662,1
P18,none,friend,421.990675,1
P18,none,friend,724.599288,1
P18,none,friend,475.982747,1
P19,none,self,425.123906,1
P19,none,self,425.166303,1
P19,none,self,482.592739,1
P19,none,self,426.373067,1
P19,none,self,1149.331741,1
P19,none,self,469.446718,1
P19,none,self,826.451801,1
P19,none,self,460.807255,1
P19,none,self,519.272375,1
P19,none,self,683.489235,0
P19,none,self,278.100885,1
P19,none,self,406.506966,1
P19,none,self,425.191168,1
P19,none,self,405.400323,1
P19,none,self,405.049973,1
P19,none,self,475.993767,1
P19,none,self,518.716856,1
P19,none,self,394.562435,1
P19,none,self,783.764789,1
P19,none,self,410.241336,1
P19,none,self,373.42539,1
P19,none,self,423.240139,1
P19,none,self,403.281482,1
P19,none,self,536.051115,1
P19,none,self,596.458884,1
P19,none,self,462.681153,1
P19,none,self,482.403167,1
P19,none,self,482.911083,1
P19,none,self,599.953102,1
P19,none,self,295.20312,1
P19,none,self,456.659439,1
P19,none,self,475.67381,1
P19,none,self,506.502023,1
P19,none,self,597.354832,1
P19,none,self,333.144303,1
P19,none,self,646.938319,1
P19,none,self,736.407792,1
P19,none,self,744.733553,1
P19,none,self,364.696634,1
P19,none,self,418.986823,1
P19,none,self,1051.608079,1
P19,none,self,736.968696,0
P19,none,self,476.890774,1
P19,none,self,523.60161,1
P19,none,self,356.41425,0
P19,none,self,854.700332,1
P19,none,self,512.13722,1
P19,none,self,1148.99826,1
P19,none,self,504.129988,1
P19,none,self,289.274447,1
P19,none,self,333.577733,1
P19,none,self,1071.530917,1
P19,none,self,708.489365,1
P19,none,self,457.558432,1
P19,none,self,331.165917,0
P19,none,self,807.308778,1
P19,none,self,416.041329,1
P19,none,self,347.752985,1
P19,none,self,327.97983,1
P19,none,self,478.886377,1
P19,none,self,525.721242,1
P19,none,self,480.911976,1
P19,none,self,454.184527,1
P19,none,self,619.311637,1
P19,none,self,804.945309,1
P19,none,self,543.901473,1
P19,none,self,301.159203,1
P19,none,self,528.636773,0
P19,none,self,456.017045,1
P19,none,self,840.019618,1
P19,none,self,432.937285,1
P19,none,self,458.003848,1
P19,none,self,346.475368,1
P19,none,self,375.629638,0
P19,none,self,829.840521,1
P19,none,self,494.505375,1
P19,none,self,422.696218,1
P19,none,self,850.389966,1
P19,none,self,545.881195,1
P19,none,self,395.659899,1
P19,none,self,594.12684,1
P19,none,self,329.39845,1
P19,none,self,258.275597,1
P19,none,self,596.112197,1
P19,none,self,632.284744,1
P19,none,self,321.484293,1
P19,none,self,472.578995,1
P19,none,self,583.981512,1
P19,none,self,453.876871,1
P19,none,self,409.079877,1
P19,none,self,546.510647,0
P19,none,self,396.213819,1
P19,none,self,560.14134,1
P19,none,self,503.927259,1
P19,none,self,783.231545,1
P19,none,self,425.325204,1
P19,none,self,448.957423,1
P19,none,self,498.512344,1
P19,none,self,521.919088,1
P19,none,self,817.38312,1
P19,none,self,824.98283,1
P19,none,self,848.112341,1
P19,none,self,414.475325,1
P19,none,self,613.798162,1
P19,none,self,489.617814,1
P19,none,self,376.899824,1
P19,none,self,619.68756,1
P19,none,self,406.397236,1
P19,none,self,499.174877,1
P19,none,self,356.550864,1
P19,none,self,481.231815,1
P19,none,self,678.800839,1
P19,none,friend,421.95544,1
P19,none,friend,458.448114,1
P19,none,friend,292.834513,1
P19,none,friend,466.441152,1
P19,none,friend,409.490941,1
P19,none,friend,386.299944,1
P19,none,friend,577.606411,1
P19,none,friend,449.473853,1
P19,none,friend,632.715752,1
P19,none,friend,392.600234,1
P19,none,friend,302.460268,1
P19,none,friend,456.243854,1
P19,none,friend,494.607213,1
P19,none,friend,456.183659,1
P19,none,friend,393.854061,1
P19,none,friend,366.52976,1
P19,none,friend,668.537969,1
P19,none,friend,282.636097,1
P19,none,friend,323.036805,1
P19,none,friend,358.497928,1
P19,none,friend,281.600998,1
P19,none,friend,479.2482,1
P19,none,friend,1004.220643,0
P19,none,friend,323.729432,1
P19,none,friend,790.762827,0
P19,none,friend,637.216432,1
P19,none,friend,458.453366,1
P19,none,friend,282.53868,1
P19,none,friend,598.143346,1
P19,none,friend,518.232834,1
P19,none,friend,602.779972,1
P19,none,friend,417.637441,1
P19,none,friend,680.596737,1
P19,none,friend,549.30722,1
P19,none,friend,570.208811,1
P19,none,friend,543.420803,1
P19,none,friend,430.840338,1
P19,none,friend,427.47137,1
P19,none,friend,760.47168,1
P19,none,friend,225.775621,1
P19,none,friend,333.981914,1
P19,none,friend,412.259541,1
P19,none,friend,864.515474,1
P19,none,friend,858.782059,1
P19,none,friend,273.421093,1
P19,none,friend,347.243195,1
P19,none,friend,825.797533,1
P19,none,friend,345.568098,1
P19,none,friend,405.56962,1
P19,none,friend,417.590209,1
P19,none,friend,390.34939,1
P19,none,friend,1163.718891,1
P19,none,friend,453.063976,1
P19,none,friend,604.066263,1
P19,none,friend,431.203342,1
P19,none,friend,324.454016,1
P19,none,friend,578.903927,1
P19,none,friend,549.473268,1
P19,none,friend,375.342598,1
P19,none,friend,525.837298,1
P19,none,friend,613.531078,1
P19,none,friend,271.79635,1
P19,none,friend,298.48588,1
P19,none,friend,453.006875,1
P19,none,friend,579.006523,1
P19,none,friend,367.212636,1
P19,none,friend,399.744042,1
P19,none,friend,634.069243,1
P19,none,friend,334.670733,1
P19,none,friend,548.998369,1
P19,none,friend,352.039404,1
P19,none,friend,303.656381,1
P19,none,friend,582.636984,1
P19,none,friend,307.31997,1
P19,none,friend,377.911514,0
P19,none,friend,385.385534,1
P19,none,friend,996.967619,1
P19,none,friend,359.78009,0
