participant,expectancy,owner,rt,accuracy
P6,self,friend,397.589679,1
P6,self,friend,327.640466,1
P6,self,friend,443.256761,1
P6,self,friend,419.291813,1
P6,self,friend,552.586751,1
P6,self,friend,525.97068,1
P6,self,friend,363.420149,1
P6,self,friend,482.703933,1
P6,self,friend,434.960657,1
P6,self,friend,502.225982,1
P6,self,friend,464.978895,1
P6,self,friend,329.253134,1
P6,self,friend,397.190364,1
P6,self,friend,359.347658,1
P6,self,friend,521.643784,1
P6,self,friend,730.093934,1
P6,self,friend,504.389922,1
P6,self,friend,479.797459,1
P6,self,friend,346.031133,1
P6,self,friend,459.24426,1
P6,self,friend,407.590884,1
P6,self,friend,348.492895,0
P6,self,friend,560.139864,1
P6,self,friend,2242.729186,1
P6,self,friend,325.98209,1
P6,self,friend,482.412597,1
P6,self,friend,283.449736,1
P6,self,friend,511.553923,1
P6,self,friend,376.171771,1
P6,self,friend,397.500835,1
P6,self,friend,695.117755,1
P6,self,friend,529.638794,1
P6,self,friend,657.016597,0
P6,self,friend,442.957124,1
P6,self,friend,362.219991,1
P6,self,friend,505.002602,1
P6,self,friend,662.936101,1
P6,self,friend,785.5675,1
P6,self,friend,835.38904,1
P6,self,friend,421.690664,1
P6,self,friend,361.976198,1
P6,self,friend,497.688818,1
P6,self,friend,403.022222,1
P6,self,friend,982.334495,1
P6,self,friend,376.446175,1
P6,self,friend,493.843479,1
P6,self,friend,504.643806,1
P6,self,friend,401.36585,1
P6,self,friend,402.148543,1
P6,self,friend,401.283983,1
P6,self,friend,434.008502,1
P6,self,friend,505.798043,1
P6,self,friend,481.796827,1
P6,self,friend,315.606278,1
P6,self,friend,393.695416,1
P6,self,friend,399.94665,1
P6,self,friend,507.489311,1
P6,self,friend,425.65305,1
P6,self,friend,992.42507,1
P6,self,friend,600.407955,1
P6,self,friend,437.240015,1
P6,self,friend,515.555288,1
P6,self,friend,484.72909,1
P6,self,friend,420.577507,1
P6,self,friend,262.859919,1
P6,self,friend,503.027862,1
P6,self,friend,898.881519,1
P6,self,friend,361.05173,1
P6,self,friend,543.046852,1
P6,self,friend,330.927008,1
P6,self,friend,382.862161,1
P6,self,friend,438.101498,1
P6,self,friend,585.012537,1
P6,self,friend,610.024704,1
P6,self,friend,260.687444,1
P6,self,friend,619.689664,1
P6,self,friend,553.668745,1
P6,self,friend,371.822707,1
P6,self,friend,299.970932,1
P6,self,friend,663.404318,1
P6,self,friend,277.82281,1
P6,self,friend,461.129733,1
P6,self,friend,471.762805,1
P6,self,friend,407.822042,1
P6,self,friend,446.933712,1
P6,self,friend,306.852354,1
P6,self,friend,1066.346562,1
P6,self,friend,379.315304,1
P6,self,friend,397.52218,1
P6,self,friend,536.897346,1
P6,self,friend,256.373938,1
P6,self,friend,532.043679,1
P6,self,friend,522.104876,1
P6,self,friend,337.684151,1
P6,self,friend,267.74836,1
P6,self,friend,721.155805,0
P6,self,friend,311.371994,1
P6,self,friend,398.857117,1
P6,self,friend,348.093066,1
P6,self,friend,481.935565,1
P6,self,friend,726.020734,1
P6,self,friend,373.845938,1
P6,self,friend,685.636718,1
P6,self,friend,760.120549,1
P6,self,friend,671.4306,0
P6,self,friend,416.385142,1
P6,self,friend,343.57914,1
P6,self,friend,856.390676,1
P6,self,friend,593.570393,1
P6,self,friend,1204.691576,1
P6,self,friend,648.953672,1
P6,self,friend,668.526749,1
P6,self,friend,293.374432,1
P6,self,friend,539.316882,1
P6,self,friend,443.642817,1
P6,self,friend,326.556501,1
P6,self,friend,740.341992,1
P6,self,friend,339.38766,1
P6,self,friend,347.192487,1
P6,self,friend,383.368372,1
P6,self,friend,502.864123,1
P6,self,friend,420.782421,1
P6,self,friend,317.29785,1
P6,self,friend,441.973435,1
P6,self,friend,455.204418,1
P6,self,friend,483.072992,1
P6,self,friend,404.895773,1
P6,self,friend,643.050031,1
P6,self,friend,450.229838,1
P6,self,friend,697.03537,1
P6,self,friend,389.516147,1
P6,self,friend,434.437238,1
P6,self,friend,689.604023,0
P6,self,friend,681.251005,1
P6,self,friend,639.794564,1
P6,self,friend,351.588069,1
P6,self,friend,472.496647,1
P6,self,friend,414.514377,1
P6,self,friend,399.726603,1
P6,self,friend,242.179821,1
P6,self,friend,495.773143,1
P6,self,friend,779.415108,1
P6,self,friend,357.274729,1
P6,self,friend,448.154161,1
P6,self,friend,619.036866,1
P6,self,friend,619.353993,1
P6,self,friend,612.452541,1
P6,self,friend,405.576149,1
P6,self,friend,380.863879,1
P6,self,friend,716.833031,1
P6,self,friend,398.650694,1
P6,self,friend,398.915005,1
P6,self,friend,470.774687,1
P6,self,friend,409.312387,1
P7,self,self,319.387909,1
P7,self,self,570.259268,1
P7,self,self,476.756509,1
P7,self,self,455.42171,1
P7,self,self,1039.056814,1
P7,self,self,325.406004,1
P7,self,self,475.6372,1
P7,self,self,451.675367,1
P7,self,self,543.962121,1
P7,self,self,351.873361,1
P7,self,self,423.331447,1
P7,self,self,682.658527,1
P7,self,self,521.884154,1
P7,self,self,450.861282,1
P7,self,self,437.958317,1
P7,self,self,441.534729,1
P7,self,self,419.361947,1
P7,self,self,533.479554,1
P7,self,self,1248.770765,1
P7,self,self,486.520318,0
P7,self,self,552.510528,1
P7,self,self,392.984018,1
P7,self,self,363.964123,1
P7,self,self,659.997564,1
P7,self,self,473.840938,1
P7,self,self,264.35379,1
P7,self,self,933.935627,1
P7,self,self,503.974369,1
P7,self,self,603.426121,1
P7,self,self,335.900511,1
P7,self,self,359.038136,1
P7,self,self,435.149179,1
P7,self,self,490.550715,1
P7,self,self,407.787427,1
P7,self,self,510.305186,1
P7,self,self,514.938995,0
P7,self,self,459.552727,1
P7,self,self,450.481029,1
P7,self,self,358.271634,1
P7,self,self,428.664283,1
P7,self,self,397.989318,1
P7,self,self,355.620999,1
P7,self,self,323.738612,0
P7,self,self,322.445431,1
P7,self,self,559.473932,1
P7,self,self,523.760496,1
P7,self,self,372.479045,0
P7,self,self,850.041106,1
P7,self,self,715.957015,1
P7,self,self,541.783561,1
P7,self,self,402.644337,0
P7,self,self,373.677183,1
P7,self,self,522.62514,1
P7,self,self,250.206334,1
P7,self,self,368.191966,1
P7,self,self,286.630873,0
P7,self,friend,418.582603,1
P7,self,friend,407.257644,1
P7,self,friend,387.127336,1
P7,self,friend,366.948458,1
P7,self,friend,550.610305,1
P7,self,friend,391.189091,1
P7,self,friend,520.285756,1
P7,self,friend,244.207368,1
P7,self,friend,617.049656,1
P7,self,friend,327.29504,1
P7,self,friend,439.756645,1
P7,self,friend,702.182448,1
P7,self,friend,306.449412,1
P7,self,friend,417.372594,1
P7,self,friend,823.652,1
P7,self,friend,335.06731,1
P7,self,friend,303.48781,1
P7,self,friend,297.468531,1
P7,self,friend,209.876477,1
P7,self,friend,605.974896,1
P7,self,friend,425.007201,1
P7,self,friend,563.336122,1
P7,self,friend,349.988106,1
P7,self,friend,442.48751,1
P7,self,friend,313.880098,1
P7,self,friend,413.415874,1
P7,self,friend,504.318914,1
P7,self,friend,441.089191,1
P7,self,friend,1097.331093,1
P7,self,friend,393.105605,1
P7,self,friend,475.741497,1
P7,self,friend,670.946968,1
P7,self,friend,564.39947,1
P7,self,friend,525.317862,1
P7,self,friend,465.175212,1
P7,self,friend,552.262989,1
P7,self,friend,335.376246,1
P7,self,friend,386.263023,1
P7,self,friend,389.956356,1
P7,self,friend,332.935002,1
P7,self,friend,556.999643,1
P7,self,friend,750.059503,1
P7,self,friend,428.622703,1
P7,self,friend,231.080096,1
P7,self,friend,296.583848,0
P7,self,friend,337.205667,1
P7,self,friend,379.928883,1
P7,self,friend,394.696364,1
P7,self,friend,393.411548,1
P7,self,friend,967.89369,1
P7,self,friend,537.831088,1
P7,self,friend,409.453194,1
P7,self,friend,1099.181749,1
P7,self,friend,383.166814,1
P7,self,friend,952.882004,1
P7,self,friend,731.181499,1
P7,self,friend,296.871696,1
P7,self,friend,343.135073,1
P7,self,friend,398.050634,1
P7,self,friend,251.445657,1
P7,self,friend,407.21607,1
P7,self,friend,300.025418,1
P7,self,friend,1050.449655,0
P7,self,friend,485.677017,1
P7,self,friend,423.701305,1
P7,self,friend,259.807021,1
P7,self,friend,589.471422,1
P7,self,friend,1093.665011,1
P7,self,friend,301.28152,1
P7,self,friend,251.693477,1
P7,self,friend,347.006995,1
P7,self,friend,368.400755,1
P7,self,friend,391.7621,1
P7,self,friend,342.610372,1
P7,self,friend,325.650167,1
P7,self,friend,308.803197,1
P7,self,friend,288.555648,1
P7,self,friend,628.946262,1
P7,self,friend,626.286827,1
P7,self,friend,349.110221,1
P7,self,friend,365.011897,1
P7,self,friend,434.874192,1
P7,self,friend,753.192265,1
P7,self,friend,632.274682,1
P7,self,friend,279.015982,1
P7,self,friend,282.085087,1
P7,self,friend,460.294363,1
P7,self,friend,297.144437,1
P7,self,friend,1187.93182,0
P7,self,friend,293.355182,1
P7,self,friend,334.936336,1
P7,self,friend,386.85963,1
P7,self,friend,388.314228,1
P7,self,friend,392.551642,1
P7,self,friend,284.558154,1
P7,self,friend,897.408419,1
P7,self,friend,579.010625,1
P7,self,friend,275.504633,1
P7,self,friend,445.971641,1
P7,self,friend,312.449954,1
P7,self,friend,398.289133,1
P7,self,friend,436.37552,1
P7,self,friend,340.415079,1
P7,self,friend,938.572918,1
P7,self,friend,645.348263,1
P7,self,friend,424.421951,1
P7,self,friend,376.362424,1
P7,self,friend,709.609962,1
P7,self,friend,340.773969,1
P7,self,friend,699.812769,1
P7,self,friend,501.896661,1
P7,self,friend,412.373978,1
P7,self,friend,469.330021,1
P7,self,friend,371.58805,1
P7,self,friend,463.687566,1
P7,self,friend,494.788015,1
P7,self,friend,289.143068,1
P7,self,friend,318.537601,1
P7,self,friend,341.253511,1
P7,self,friend,431.422697,1
P7,self,friend,514.090689,1
P7,self,friend,418.834796,1
P7,self,friend,427.439836,1
P7,self,friend,428.74238,1
P7,self,friend,465.064808,1
P7,self,friend,424.672757,1
P7,self,friend,630.615795,1
P7,self,friend,438.93043,1
P7,self,friend,1513.748329,1
P7,self,friend,490.203885,1
P7,self,friend,514.841585,1
P7,self,friend,368.758384,1
P7,self,friend,732.10838,1
P7,self,friend,369.559641,1
P7,self,friend,319.628223,1
P7,self,friend,447.780756,1
P7,self,friend,799.620944,1
P7,self,friend,569.538342,1
P7,self,friend,834.024869,1
P7,self,friend,371.633704,1
P7,self,friend,386.084125,1
P7,self,friend,260.478214,1
P7,self,friend,227.597164,1
P7,self,friend,961.169885,1
P7,self,friend,365.055891,1
P7,self,friend,346.605045,1
P7,self,friend,275.369707,1
P7,self,friend,328.781195,1
P7,self,friend,312.876095,1
P7,self,friend,378.202034,1
P7,self,friend,310.409867,1
P7,self,friend,336.799745,0
P7,self,friend,606.702501,1
P7,self,friend,450.076255,1
P7,self,friend,415.005387,1
P7,self,friend,383.328411,1
P7,self,friend,683.881958,1
P7,self,friend,686.482403,1
P7,self,friend,518.095874,1
P7,self,friend,622.176958,1
P7,self,friend,300.756181,0
P7,self,friend,295.935687,1
P7,self,friend,530.274815,1
P7,self,friend,370.389021,1
P7,self,friend,339.130677,1
P7,self,friend,511.613364,1
P7,self,friend,241.284403,1
P7,self,friend,326.988588,1
P7,friend,self,727.504416,1
P7,friend,self,286.731825,1
P7,friend,self,701.124416,1
P7,friend,self,712.954331,1
P7,friend,self,871.760515,0
P7,friend,self,493.622985,1
P7,friend,self,543.810125,1
P7,friend,self,457.44613,1
P7,friend,self,484.116369,1
P7,friend,self,611.388956,1
P7,friend,self,478.917973,1
P7,friend,self,648.192006,1
P7,friend,self,362.495506,1
P7,friend,self,516.333896,1
P7,friend,self,681.696668,1
P7,friend,self,629.703303,1
P7,friend,self,773.845885,1
P7,friend,self,1129.835673,1
P7,friend,self,423.588732,1
P7,friend,self,826.307533,1
P7,friend,self,396.657419,1
P7,friend,self,457.991486,1
P7,friend,self,532.412515,1
P7,friend,self,362.972371,1
P7,friend,self,856.515111,1
P7,friend,self,552.978377,1
P7,friend,self,467.414352,1
P7,friend,self,875.271675,1
P7,friend,self,337.498414,1
P7,friend,self,558.856769,1
P7,friend,self,543.739411,1
P7,friend,self,535.581775,1
P7,friend,self,420.664012,1
P7,friend,self,531.79907,1
P7,friend,self,324.604118,1
P7,friend,self,396.302235,1
P7,friend,self,759.200842,1
P7,friend,self,331.948393,1
P7,friend,self,398.948395,1
P7,friend,self,386.9882,1
P7,friend,self,447.184735,1
P7,friend,self,492.665108,1
P7,friend,self,548.65632,1
P7,friend,self,646.250293,1
P7,friend,self,464.445593,1
P7,friend,self,498.380672,1
P7,friend,self,457.30074,1
P7,friend,self,475.439116,1
P7,friend,self,763.700281,1
P7,friend,self,384.517051,1
P7,friend,self,489.246479,1
P7,friend,self,608.080807,1
P7,friend,self,251.080558,1
P7,friend,self,620.242652,1
P7,friend,self,503.137388,1
P7,friend,self,444.683061,1
P7,friend,self,541.681429,1
P7,friend,self,466.75486,1
P7,friend,self,400.524804,1
P7,friend,self,687.119111,1
P7,friend,self,698.628091,1
P7,friend,self,864.148421,1
P7,friend,self,546.404501,1
P7,friend,self,478.978299,1
P7,friend,self,474.237924,1
P7,friend,self,344.32771,1
P7,friend,self,544.330905,1
P7,friend,self,849.953816,1
P7,friend,self,521.397556,1
P7,friend,self,411.86257,1
P7,friend,self,481.782422,1
P7,friend,self,718.744486,1
P7,friend,self,395.032358,1
P7,friend,self,315.212161,1
P7,friend,self,646.730335,1
P7,friend,self,333.6885,1
P7,friend,self,358.552271,1
P7,friend,self,991.572032,1
P7,friend,self,435.261002,1
P7,friend,self,495.122622,1
P7,friend,self,372.7879,1
P7,friend,self,544.38173,1
P7,friend,self,1379.351062,1
P7,friend,self,567.871397,1
P7,friend,self,365.989246,1
P7,friend,self,521.116687,1
P7,friend,self,371.61705,1
P7,friend,self,407.384583,1
P7,friend,self,727.862303,1
P7,friend,self,638.138101,1
P7,friend,self,794.527995,1
P7,friend,self,468.264541,1
P7,friend,self,494.988058,1
P7,friend,self,475.517315,1
P7,friend,self,442.287082,1
P7,friend,self,448.677892,1
P7,friend,self,890.029215,1
P7,friend,self,525.336077,1
P7,friend,self,354.600046,1
P7,friend,self,408.634796,1
P7,friend,self,750.630761,1
P7,friend,self,275.787367,1
P7,friend,self,424.145877,1
P7,friend,self,741.161735,1
P7,friend,self,509.671347,1
P7,friend,self,567.626674,1
P7,friend,self,518.809994,1
P7,friend,self,790.55637,1
P7,friend,self,407.250192,1
P7,friend,self,445.188068,1
P7,friend,self,317.974361,1
P7,friend,self,581.600814,1
P7,friend,self,452.779645,1
P7,friend,self,652.294003,1
P7,friend,self,555.068512,1
P7,friend,self,607.425342,1
P7,friend,self,838.856587,1
P7,friend,self,709.666222,1
P7,friend,self,486.927929,1
P7,friend,self,626.605619,1
P7,friend,self,713.980254,1
P7,friend,self,415.07154,1
P7,friend,self,382.997923,1
P7,friend,self,452.098988,1
P7,friend,self,618.08365,1
P7,friend,self,518.95904,1
P7,friend,self,368.576016,1
P7,friend,self,377.590504,1
P7,friend,self,392.038814,1
P7,friend,self,518.171022,1
P7,friend,self,635.726074,1
P7,friend,self,403.275645,1
P7,friend,self,492.903467,1
P7,friend,self,371.201866,1
P7,friend,self,526.710816,0
P7,friend,self,476.494915,1
P7,friend,self,588.953232,1
P7,friend,self,266.971697,1
P7,friend,self,549.182485,1
P7,friend,self,492.748602,1
P7,friend,self,610.281858,1
P7,friend,self,841.876533,1
P7,friend,self,463.953833,1
P7,friend,self,510.46014,0
P7,friend,self,708.059993,1
P7,friend,self,574.362129,1
P7,friend,self,455.118704,1
P7,friend,self,375.02299,1
P7,friend,self,478.503944,0
P7,friend,self,318.308814,1
P7,friend,self,484.437367,1
P7,friend,self,505.958549,1
P7,friend,self,383.632173,1
P7,friend,self,302.889912,1
P7,friend,self,493.38007,1
P7,friend,self,549.198776,1
P7,friend,self,502.434681,1
P7,friend,self,365.582544,1
P7,friend,self,571.528398,1
P7,friend,self,600.108894,1
P7,friend,self,599.681096,1
P7,friend,self,412.483953,1
P7,friend,self,999.442189,1
P7,friend,self,810.828307,1
P7,friend,self,390.641096,1
P7,friend,self,348.1431,1
P7,friend,self,416.533386,1
P7,friend,self,388.704661,1
P7,friend,friend,553.123747,1
P7,friend,friend,832.422854,1
P7,friend,friend,474.338742,0
P7,friend,friend,393.413706,0
P7,friend,friend,687.9134,1
P7,friend,friend,672.558664,1
P7,friend,friend,475.024567,1
P7,friend,friend,433.492262,1
P7,friend,friend,598.475674,1
P7,friend,friend,420.732581,1
P7,friend,friend,559.311586,1
P7,friend,friend,662.859465,1
P7,friend,friend,627.617859,1
P7,friend,friend,423.73613,1
P7,friend,friend,523.154059,1
P7,friend,friend,487.444893,1
P7,friend,friend,641.772919,1
P7,friend,friend,444.130312,1
P7,friend,friend,551.282302,1
P7,friend,friend,967.789178,1
P7,friend,friend,655.056743,0
P7,friend,friend,726.688266,1
P7,friend,friend,677.336321,1
P7,friend,friend,728.666978,1
P7,friend,friend,804.503918,1
P7,friend,friend,706.328992,1
P7,friend,friend,336.996353,1
P7,friend,friend,540.142902,1
P7,friend,friend,553.554156,1
P7,friend,friend,751.326082,1
P7,friend,friend,484.853352,0
P7,friend,friend,693.639919,1
P7,friend,friend,588.884125,1
P7,friend,friend,711.021506,1
P7,friend,friend,445.174691,1
P7,friend,friend,785.576921,1
P7,friend,friend,934.114051,1
P7,friend,friend,689.699034,1
P7,friend,friend,538.067789,1
P7,friend,friend,400.830183,1
P7,friend,friend,563.424327,1
P7,friend,friend,443.052639,1
P7,friend,friend,323.54049,1
P7,friend,friend,495.783359,1
P7,friend,friend,563.040208,1
P7,friend,friend,501.067973,1
P7,friend,friend,528.267964,1
P7,friend,friend,312.44668,1
P7,friend,friend,390.423367,1
P7,friend,friend,636.738551,1
P7,friend,friend,686.162,1
P7,friend,friend,367.616824,1
P7,friend,friend,250.41839,0
P7,friend,friend,517.03395,1
P7,friend,friend,431.232538,1
P7,friend,friend,564.62013,1
P8,friend,self,536.654413,1
P8,friend,self,725.261377,1
P8,friend,self,546.068913,1
P8,friend,self,499.763079,1
P8,friend,self,502.438382,1
P8,friend,self,1091.480006,1
P8,friend,self,556.843457,1
P8,friend,self,562.60315,1
P8,friend,self,565.418017,1
P8,friend,self,460.624119,1
P8,friend,self,465.630746,1
P8,friend,self,349.058025,1
P8,friend,self,706.618151,1
P8,friend,self,600.07444,1
P8,friend,self,555.401926,1
P8,friend,self,377.415702,1
P8,friend,self,713.704203,1
P8,friend,self,785.960805,1
P8,friend,self,1197.948216,1
P8,friend,self,415.0702,0
P8,friend,self,826.787517,1
P8,friend,self,544.15898,1
P8,friend,self,400.331051,1
P8,friend,self,512.405643,1
P8,friend,self,388.507078,1
P8,friend,self,357.399051,1
P8,friend,self,709.577182,1
P8,friend,self,526.285006,1
P8,friend,self,486.466975,1
P8,friend,self,336.588102,1
P8,friend,self,309.56761,1
P8,friend,self,449.151912,1
P8,friend,self,471.11164,1
P8,friend,self,372.00883,1
P8,friend,self,599.774847,1
P8,friend,self,733.477957,1
P8,friend,self,497.241437,1
P8,friend,self,478.284945,1
P8,friend,self,615.614338,1
P8,friend,self,395.470628,1
P8,friend,self,404.441148,1
P8,friend,self,475.201774,0
P8,friend,self,765.962275,1
P8,friend,self,561.957759,1
P8,friend,self,542.44791,1
P8,friend,self,527.123384,1
P8,friend,self,562.378785,1
P8,friend,self,469.725792,1
P8,friend,self,1251.46201,0
P8,friend,self,305.72569,1
P8,friend,self,292.87817,1
P8,friend,self,409.186228,1
P8,friend,self,775.814345,1
P8,friend,self,318.807291,1
P8,friend,self,780.5732,1
P8,friend,self,633.008046,1
P8,friend,self,368.832636,1
P8,friend,self,534.31673,1
P8,friend,self,511.034764,1
P8,friend,self,423.295753,1
P8,friend,self,429.902359,1
P8,friend,self,786.41428,1
P8,friend,self,654.090677,1
P8,friend,self,394.19728,1
P8,friend,self,446.390034,1
P8,friend,self,531.169691,1
P8,friend,self,619.301624,1
P8,friend,self,325.000396,1
P8,friend,self,338.430692,1
P8,friend,self,452.752128,1
P8,friend,self,439.889228,1
P8,friend,self,550.395366,1
P8,friend,self,454.525916,1
P8,friend,self,818.970286,1
P8,friend,self,310.097196,1
P8,friend,self,306.382628,1
P8,friend,self,709.419519,1
P8,friend,self,316.19578,1
P8,friend,self,873.235396,1
P8,friend,self,548.884591,1
P8,friend,self,462.54473,0
P8,friend,self,558.267787,1
P8,friend,self,578.076856,1
P8,friend,self,473.25024,1
P8,friend,self,361.839714,1
P8,friend,self,413.214921,1
P8,friend,self,622.378451,1
P8,friend,self,498.397493,1
P8,friend,self,432.030355,1
P8,friend,self,511.586001,1
P8,friend,self,924.519221,1
P8,friend,self,464.373879,1
P8,friend,self,373.394551,1
P8,friend,self,415.975657,1
P8,friend,self,519.51744,1
P8,friend,self,990.785402,1
P8,friend,self,702.730522,1
P8,friend,self,469.56005,1
P8,friend,self,635.027589,1
P8,friend,self,598.691127,1
P8,friend,self,561.146183,1
P8,friend,self,632.251085,1
P8,friend,self,602.644822,1
P8,friend,self,670.069326,1
P8,friend,self,574.118277,1
P8,friend,self,468.80565,1
P8,friend,self,550.313825,1
P8,friend,self,509.054781,1
P8,friend,self,619.53787,1
P8,friend,self,664.541647,1
P8,friend,self,543.49856,1
P8,friend,self,440.989685,1
P8,friend,self,753.297906,1
P8,friend,self,548.513798,1
P8,friend,self,290.197646,1
P8,friend,self,381.316925,1
P8,friend,self,447.816633,1
P8,friend,self,439.222624,1
P8,friend,self,638.521117,1
P8,friend,self,525.987052,1
P8,friend,self,333.354982,1
P8,friend,self,782.690905,1
P8,friend,self,485.017581,1
P8,friend,self,408.845411,1
P8,friend,self,614.032839,1
P8,friend,self,409.150625,1
P8,friend,self,520.284937,1
P8,friend,self,460.44292,1
P8,friend,self,341.48319,1
P8,friend,self,493.335077,1
P8,friend,self,507.52075,1
P8,friend,self,497.426342,1
P8,friend,self,350.298791,1
P8,friend,self,453.90426,1
P8,friend,self,531.120685,1
P8,friend,self,429.646015,1
P8,friend,self,567.320806,1
P8,friend,self,494.551434,1
P8,friend,self,573.985606,1
P8,friend,self,1122.546706,1
P8,friend,self,495.312039,1
P8,friend,self,769.143464,1
P8,friend,self,445.831559,1
P8,friend,self,443.170763,1
P8,friend,self,682.765412,1
P8,friend,self,559.191701,1
P8,friend,self,722.915746,1
P8,friend,self,365.406488,1
P8,friend,self,579.754616,1
P8,friend,self,636.977382,0
P8,friend,self,675.156854,1
P8,friend,self,551.860416,1
P8,friend,self,597.235183,1
P8,friend,self,437.893533,1
P8,friend,self,362.951913,1
P8,friend,self,907.142766,1
P8,friend,self,493.574074,1
P8,friend,self,684.60162,1
P8,friend,self,405.936365,1
P8,friend,self,536.521496,1
P8,friend,self,670.347966,1
P8,friend,self,511.988488,1
P8,friend,self,370.789154,1
P8,friend,self,521.588345,1
P8,friend,self,565.203491,1
P8,friend,self,335.058149,1
P8,friend,self,481.644291,1
P8,friend,self,377.983293,1
P8,friend,friend,801.699555,1
P8,friend,friend,771.590101,1
P8,friend,friend,585.669975,1
P8,friend,friend,572.338445,1
P8,friend,friend,307.450887,1
P8,friend,friend,555.031944,1
P8,friend,friend,522.56025,1
P8,friend,friend,563.856137,1
P8,friend,friend,400.711258,1
P8,friend,friend,502.482864,1
P8,friend,friend,727.217553,1
P8,friend,friend,552.415543,1
P8,friend,friend,421.150666,1
P8,friend,friend,600.947647,0
P8,friend,friend,401.174319,1
P8,friend,friend,421.494813,1
P8,friend,friend,689.694419,1
P8,friend,friend,527.496043,1
P8,friend,friend,433.677767,1
P8,friend,friend,552.600836,1
P8,friend,friend,520.794115,1
P8,friend,friend,596.323853,1
P8,friend,friend,646.579616,1
P8,friend,friend,557.112565,1
P8,friend,friend,517.843457,1
P8,friend,friend,451.412019,1
P8,friend,friend,543.392157,1
P8,friend,friend,920.325093,1
P8,friend,friend,492.879879,1
P8,friend,friend,637.814398,1
P8,friend,friend,602.186817,1
P8,friend,friend,374.684593,1
P8,friend,friend,1016.444049,1
P8,friend,friend,1208.925391,1
P8,friend,friend,555.879259,1
P8,friend,friend,720.872066,1
P8,friend,friend,381.803714,0
P8,friend,friend,598.18136,1
P8,friend,friend,483.183152,1
P8,friend,friend,614.818974,1
P8,friend,friend,749.300209,1
P8,friend,friend,677.939878,1
P8,friend,friend,616.826035,1
P8,friend,friend,484.072542,1
P8,friend,friend,416.527672,0
P8,friend,friend,351.670712,0
P8,friend,friend,486.398176,1
P8,friend,friend,515.848865,1
P8,friend,friend,600.335657,1
P8,friend,friend,505.519795,1
P8,friend,friend,482.342078,1
P8,friend,friend,382.07188,1
P8,friend,friend,871.619332,1
P8,friend,friend,403.717796,1
P8,friend,friend,449.889545,1
P8,friend,friend,658.103337,1
P8,self,self,1266.347119,1
P8,self,self,429.56874,1
P8,self,self,535.612181,0
P8,self,self,481.241447,0
P8,self,self,544.373842,0
P8,self,self,1186.553971,1
P8,self,self,685.172308,1
P8,self,self,663.574892,1
P8,self,self,638.591402,1
P8,self,self,446.75029,1
P8,self,self,488.512668,0
P8,self,self,444.126909,1
P8,self,self,586.425915,1
P8,self,self,993.224022,1
P8,self,self,527.912222,1
P8,self,self,304.921662,0
P8,self,self,534.287289,1
P8,self,self,488.620476,1
P8,self,self,470.590441,1
P8,self,self,363.62839,1
P8,self,self,449.611046,1
P8,self,self,395.283642,1
P8,self,self,1358.769767,1
P8,self,self,445.593472,1
P8,self,self,581.255856,1
P8,self,self,383.875599,1
P8,self,self,702.166103,1
P8,self,self,476.426993,1
P8,self,self,383.00233,1
P8,self,self,503.748919,1
P8,self,self,523.798441,1
P8,self,self,759.667869,1
P8,self,self,650.353912,1
P8,self,self,429.697759,1
P8,self,self,449.149408,1
P8,self,self,654.147523,1
P8,self,self,573.334799,1
P8,self,self,361.086932,1
P8,self,self,741.026212,1
P8,self,self,365.53348,1
P8,self,self,481.861566,1
P8,self,self,511.74741,1
P8,self,self,652.454414,1
P8,self,self,330.601172,1
P8,self,self,385.549419,1
P8,self,self,381.571876,1
P8,self,self,339.842133,1
P8,self,self,378.794337,1
P8,self,self,484.503056,1
P8,self,self,319.466326,1
P8,self,self,524.549479,1
P8,self,self,453.949186,1
P8,self,self,780.886108,1
P8,self,self,562.70314,1
P8,self,self,435.549194,1
P8,self,self,696.491699,1
P8,self,friend,375.183053,1
P8,self,friend,535.093758,1
P8,self,friend,609.455572,1
P8,self,friend,510.264126,1
P8,self,friend,366.51494,1
P8,self,friend,349.993144,1
P8,self,friend,562.013262,1
P8,self,friend,280.356166,1
P8,self,friend,933.423846,1
P8,self,friend,258.310393,1
P8,self,friend,378.319879,1
P8,self,friend,692.243958,1
P8,self,friend,443.909497,1
P8,self,friend,1030.813243,1
P8,self,friend,710.507213,1
P8,self,friend,556.604848,1
P8,self,friend,589.59302,1
P8,self,friend,1175.807226,0
P8,self,friend,361.168721,1
P8,self,friend,577.427525,1
P8,self,friend,308.762713,0
P8,self,friend,404.443849,1
P8,self,friend,331.898503,1
P8,self,friend,576.736484,1
P8,self,friend,550.272568,1
P8,self,friend,409.87875,1
P8,self,friend,1016.920039,0
P8,self,friend,334.771453,1
P8,self,friend,381.18477,1
P8,self,friend,576.662614,1
P8,self,friend,534.3872,1
P8,self,friend,472.014393,1
P8,self,friend,344.662881,1
P8,self,friend,290.880296,1
P8,self,friend,1011.574021,1
P8,self,friend,550.271606,1
P8,self,friend,1004.655386,1
P8,self,friend,768.347631,1
P8,self,friend,526.858358,1
P8,self,friend,486.352938,1
P8,self,friend,277.935313,0
P8,self,friend,897.688875,1
P8,self,friend,557.801073,1
P8,self,friend,411.560315,1
P8,self,friend,482.949335,1
P8,self,friend,601.506116,1
P8,self,friend,377.953061,1
P8,self,friend,928.530474,1
