participant,expectancy,owner,rt,accuracy
P12,equal,self,425.882661,0
P12,equal,self,570.959941,1
P12,equal,self,500.056851,1
P12,equal,self,947.454397,1
P12,equal,self,818.127389,1
P12,equal,self,597.189185,1
P12,equal,self,572.580396,0
P12,equal,self,539.443678,1
P12,equal,self,545.421874,1
P12,equal,self,358.415039,1
P12,equal,self,458.834469,1
P12,equal,self,461.263078,1
P12,equal,self,426.225582,0
P12,equal,self,457.585357,1
P12,equal,self,447.866303,1
P12,equal,self,562.197251,1
P12,equal,self,335.631268,1
P12,equal,self,444.007288,1
P12,equal,self,905.19173,1
P12,equal,self,418.987873,1
P12,equal,self,439.205215,1
P12,equal,self,480.949347,1
P12,equal,self,453.055728,1
P12,equal,self,553.501383,1
P12,equal,self,477.549787,1
P12,equal,self,509.517526,1
P12,equal,self,588.468703,0
P12,equal,self,486.553665,1
P12,equal,self,407.31626,1
P12,equal,self,403.297639,1
P12,equal,self,718.03794,1
P12,equal,self,455.69952,1
P12,equal,self,603.663651,1
P12,equal,self,545.556462,1
P12,equal,self,619.940539,1
P12,equal,self,554.895081,1
P12,equal,self,381.352577,1
P12,equal,self,557.060371,1
P12,equal,friend,347.367062,1
P12,equal,friend,394.61184,1
P12,equal,friend,681.319786,0
P12,equal,friend,1565.060822,1
P12,equal,friend,1193.937666,1
P12,equal,friend,528.326327,1
P12,equal,friend,382.245073,1
P12,equal,friend,545.83588,1
P12,equal,friend,511.444882,1
P12,equal,friend,355.668707,1
P12,equal,friend,393.919318,1
P12,equal,friend,442.098492,1
P12,equal,friend,296.380463,1
P12,equal,friend,315.67298,0
P12,equal,friend,475.019809,1
P12,equal,friend,529.614294,1
P12,equal,friend,362.885551,1
P12,equal,friend,479.932496,1
P12,equal,friend,527.105655,0
P12,equal,friend,679.858159,1
P12,equal,friend,406.659623,1
P12,equal,friend,615.97026,1
P12,equal,friend,369.852615,1
P12,equal,friend,414.040168,1
P12,equal,friend,532.230244,1
P12,equal,friend,451.100137,1
P12,equal,friend,1445.270013,1
P12,equal,friend,304.336149,1
P12,equal,friend,458.443233,1
P12,equal,friend,543.380584,1
P12,equal,friend,314.466898,1
P12,equal,friend,496.427915,1
P12,equal,friend,361.691196,1
P12,equal,friend,464.369355,0
P12,equal,friend,369.680104,1
P12,equal,friend,475.029246,1
P12,equal,friend,717.424327,1
P12,equal,friend,702.373121,1
P12,equal,friend,308.355111,1
P12,equal,friend,349.11335,0
P12,equal,friend,413.910593,0
P12,equal,friend,368.223462,0
P12,equal,friend,929.978665,1
P12,equal,friend,344.098157,1
P12,equal,friend,356.070819,1
P12,equal,friend,466.851283,1
P12,equal,friend,477.524309,1
P12,equal,friend,605.797664,1
P12,equal,friend,529.983356,1
P12,equal,friend,739.838568,1
P12,equal,friend,527.730617,1
P12,equal,friend,465.8603,1
P12,equal,friend,607.270106,1
P12,equal,friend,587.166861,1
P12,equal,friend,513.403658,1
P12,equal,friend,772.380186,1
P12,equal,friend,530.936922,1
P12,equal,friend,1117.52392,0
P12,equal,friend,416.590896,1
P12,equal,friend,417.920077,1
P12,equal,friend,363.628215,1
P12,equal,friend,702.902052,0
P12,equal,friend,387.556486,1
P12,equal,friend,844.197687,1
P12,equal,friend,332.684975,1
P12,equal,friend,476.533919,0
P12,equal,friend,893.029185,1
P12,equal,friend,862.454218,0
P12,equal,friend,607.684499,1
P12,equal,friend,609.29695,1
P12,equal,friend,462.868783,1
P12,equal,friend,698.300981,1
P12,equal,friend,537.918301,1
P12,equal,friend,447.174581,1
P12,equal,friend,634.147229,1
P12,equal,friend,407.509784,1
P12,equal,friend,434.72965,1
P12,equal,friend,303.792595,1
P12,equal,friend,569.276426,1
P12,equal,friend,395.988063,1
P12,equal,friend,371.310037,1
P12,equal,friend,498.297274,1
P12,equal,friend,577.040058,1
P12,equal,friend,356.37625,0
P12,equal,friend,499.873801,1
P12,equal,friend,489.866065,1
P12,equal,friend,407.897886,1
P12,equal,friend,581.844261,0
P12,equal,friend,405.418235,1
P12,equal,friend,877.038499,1
P12,equal,friend,678.704048,1
P12,equal,friend,313.306573,1
P12,equal,friend,465.076114,1
P12,equal,friend,455.464456,1
P12,equal,friend,767.174282,1
P12,equal,friend,531.390848,1
P12,equal,friend,430.527207,1
P12,equal,friend,458.93053,1
P12,equal,friend,301.849442,1
P12,equal,friend,313.351672,1
P12,equal,friend,551.207581,1
P12,equal,friend,493.625874,1
P12,equal,friend,394.582072,1
P12,equal,friend,529.51684,1
P12,equal,friend,297.100973,1
P12,equal,friend,356.23363,1
P12,equal,friend,382.97672,1
P12,equal,friend,553.67623,1
P12,equal,friend,510.885607,1
P12,equal,friend,537.283517,1
P12,equal,friend,509.794246,0
P12,equal,friend,1433.483592,1
P12,friend,self,426.735746,1
P12,friend,self,265.436459,0
P12,friend,self,258.002739,0
P12,friend,self,517.544081,1
P12,friend,self,782.132577,1
P12,friend,self,451.471273,1
P12,friend,self,606.403366,1
P12,friend,self,587.882474,1
P12,friend,self,734.551244,1
P12,friend,self,267.373911,1
P12,friend,self,298.986736,0
P12,friend,self,449.065936,1
P12,friend,self,574.837301,1
P12,friend,self,383.83558,1
P12,friend,self,288.745007,0
P12,friend,self,504.718114,1
P12,friend,self,578.826904,1
P12,friend,self,585.090814,1
P12,friend,self,477.925952,1
P12,friend,self,512.70454,1
P12,friend,self,566.146354,1
P12,friend,self,531.415668,1
P12,friend,self,424.41696,1
P12,friend,self,727.512207,1
P12,friend,self,739.214228,1
P12,friend,self,403.713628,1
P12,friend,self,307.423661,0
P12,friend,self,585.225181,1
P12,friend,self,262.025587,0
P12,friend,self,592.890596,1
P12,friend,self,389.229233,1
P12,friend,self,626.863609,1
P12,friend,self,558.966215,1
P12,friend,self,432.176515,1
P12,friend,self,443.492887,1
P12,friend,self,631.82124,1
P12,friend,self,421.888994,1
P12,friend,self,347.733522,1
P12,friend,self,795.09533,1
P12,friend,self,526.961849,1
P12,friend,self,386.39119,1
P12,friend,self,620.291333,1
P12,friend,self,550.244978,1
P12,friend,self,305.264595,1
P12,friend,self,438.160504,1
P12,friend,self,472.505097,1
P12,friend,self,583.79533,1
P12,friend,self,502.190507,1
P12,friend,self,373.344301,1
P12,friend,self,546.485559,1
P12,friend,self,646.358047,1
P12,friend,self,388.776582,1
P12,friend,self,369.481447,1
P12,friend,self,420.130535,1
P12,friend,self,312.29939,1
P12,friend,self,475.430484,1
P12,friend,friend,364.048382,1
P12,friend,friend,380.689941,1
P12,friend,friend,353.12025,1
P12,friend,friend,361.707221,1
P12,friend,friend,460.584021,1
P12,friend,friend,381.787783,1
P12,friend,friend,505.860794,1
P12,friend,friend,334.395918,1
P12,friend,friend,987.013562,1
P12,friend,friend,413.785681,1
P12,friend,friend,404.797285,1
P12,friend,friend,455.26955,1
P12,friend,friend,316.909792,1
P12,friend,friend,261.487298,1
P12,friend,friend,311.218279,1
P12,friend,friend,491.705625,1
P12,friend,friend,529.983746,1
P12,friend,friend,273.350705,1
P12,friend,friend,498.421841,1
P12,friend,friend,797.1031,1
P12,friend,friend,303.833942,1
P12,friend,friend,403.450751,1
P12,friend,friend,249.590701,1
P12,friend,friend,346.724824,1
P12,friend,friend,231.25581,1
P12,friend,friend,549.410117,1
P12,friend,friend,399.89968,1
P12,friend,friend,375.256784,1
P12,friend,friend,660.26238,1
P12,friend,friend,259.559825,1
P12,friend,friend,534.424472,1
P12,friend,friend,844.944071,1
P12,friend,friend,229.16847,1
P12,friend,friend,401.236716,1
P12,friend,friend,560.132665,1
P12,friend,friend,252.059104,1
P12,friend,friend,483.046044,1
P12,friend,friend,344.20343,1
P12,friend,friend,579.513316,1
P12,friend,friend,319.656485,1
P12,friend,friend,353.936071,1
P12,friend,friend,269.561845,1
P12,friend,friend,270.46181,1
P12,friend,friend,583.858164,1
P12,friend,friend,605.705725,1
P12,friend,friend,334.029437,1
P12,friend,friend,551.813647,1
P12,friend,friend,376.260789,1
P12,friend,friend,305.19463,1
P12,friend,friend,353.566751,1
P12,friend,friend,269.599245,1
P12,friend,friend,377.854413,1
P12,friend,friend,343.332432,1
P12,friend,friend,399.245325,1
P12,friend,friend,700.532236,0
P12,friend,friend,323.142937,1
P12,friend,friend,413.803221,1
P12,friend,friend,298.801655,1
P12,friend,friend,362.12403,1
P12,friend,friend,360.331982,1
P12,friend,friend,313.062748,1
P12,friend,friend,278.036567,1
P12,friend,friend,396.143702,1
P12,friend,friend,457.528036,1
P12,friend,friend,245.263856,1
P12,friend,friend,348.912719,1
P12,friend,friend,573.946884,1
P12,friend,friend,1238.658376,1
P12,friend,friend,398.427383,1
P12,friend,friend,359.94122,1
P12,friend,friend,326.655871,1
P12,friend,friend,327.369031,1
P12,friend,friend,451.834541,1
P12,friend,friend,439.440714,1
P12,friend,friend,883.485655,1
P12,friend,friend,223.926029,1
P12,friend,friend,524.319736,1
P12,friend,friend,321.039828,1
P12,friend,friend,311.71119,1
P12,friend,friend,457.951221,1
P12,friend,friend,764.656176,1
P12,friend,friend,392.3267,1
P12,friend,friend,335.380288,1
P12,friend,friend,252.204965,1
P12,friend,friend,402.344431,1
P12,friend,friend,1153.69789,1
P12,friend,friend,958.127708,1
P12,friend,friend,520.955054,1
P12,friend,friend,474.954648,1
P12,friend,friend,354.946275,1
P12,friend,friend,258.25012,1
P12,friend,friend,405.721233,1
P12,friend,friend,273.263271,1
P12,friend,friend,353.869756,1
P12,friend,friend,658.783187,1
P12,friend,friend,372.578252,1
P12,friend,friend,391.629685,1
P12,friend,friend,536.569762,1
P12,friend,friend,309.58995,1
P12,friend,friend,304.499228,1
P12,friend,friend,346.960528,1
P12,friend,friend,286.879009,1
P12,friend,friend,485.57764,1
P12,friend,friend,321.856047,1
P12,friend,friend,305.777139,1
P12,friend,friend,318.661406,1
P12,friend,friend,256.525179,1
P12,friend,friend,510.736867,1
P12,friend,friend,420.114767,1
P12,friend,friend,538.366817,1
P12,friend,friend,711.496232,1
P12,friend,friend,495.033064,1
P12,friend,friend,369.468169,1
P12,friend,friend,216.143293,1
P12,friend,friend,498.391338,1
P12,friend,friend,276.788574,1
P12,friend,friend,492.14276,1
P12,friend,friend,378.23377,1
P12,friend,friend,394.815923,1
P12,friend,friend,334.190159,1
P12,friend,friend,392.129947,1
P12,friend,friend,323.207771,1
P12,friend,friend,332.690162,1
P12,friend,friend,484.673528,1
P12,friend,friend,333.966522,1
P12,friend,friend,316.918054,1
P12,friend,friend,333.708898,1
P12,friend,friend,242.335254,1
P12,friend,friend,240.318968,1
P12,friend,friend,350.16212,1
P12,friend,friend,1097.935282,1
P12,friend,friend,240.436676,1
P12,friend,friend,601.126641,1
P12,friend,friend,307.948954,1
P12,friend,friend,312.482168,1
P12,friend,friend,401.528333,1
P12,friend,friend,513.419868,1
P12,friend,friend,316.064639,1
P12,friend,friend,311.208405,1
P12,friend,friend,757.517415,1
P12,friend,friend,490.242943,1
P12,friend,friend,429.356184,1
P12,friend,friend,433.126793,1
P12,friend,friend,256.36844,1
P12,friend,friend,324.070949,1
P12,friend,friend,584.094651,1
P12,friend,friend,441.507153,1
P12,friend,friend,604.759679,1
P12,friend,friend,346.609523,1
P12,friend,friend,942.948717,1
P12,friend,friend,256.775571,1
P12,friend,friend,413.361201,1
P12,friend,friend,601.476544,1
P12,friend,friend,402.708976,1
P12,friend,friend,422.712833,1
P12,friend,friend,301.445287,1
P12,friend,friend,372.392251,1
P12,friend,friend,297.842766,1
P12,friend,friend,373.511774,1
P12,friend,friend,460.660874,1
P12,friend,friend,389.149114,1
P12,friend,friend,414.526168,1
P12,friend,friend,692.858702,1
P12,friend,friend,633.123776,1
P12,friend,friend,348.38036,1
P12,friend,friend,255.001631,1
P12,friend,friend,335.976472,1
P12,friend,friend,817.34179,1
P12,self,self,444.887166,1
P12,self,self,424.617972,1
P12,self,self,378.903981,1
P12,self,self,409.264543,1
P12,self,self,265.531715,1
P12,self,self,407.110086,1
P12,self,self,342.869392,0
P12,self,self,428.567073,1
P12,self,self,499.45302,1
P12,self,self,418.633013,1
P12,self,self,456.91508,1
P12,self,self,723.460686,1
P12,self,self,685.816456,1
P12,self,self,443.274353,1
P12,self,self,270.242492,1
P12,self,self,612.787876,1
P12,self,self,421.004087,1
P12,self,self,429.228105,1
P12,self,self,343.143235,1
P12,self,self,821.560241,1
P12,self,self,776.731249,1
P12,self,self,813.719666,1
P12,self,self,308.327801,1
P12,self,self,259.564234,1
P12,self,self,374.433754,1
P12,self,self,335.091571,1
P12,self,self,282.233881,1
P12,self,self,282.583491,1
P12,self,self,276.533298,1
P12,self,self,559.858396,1
P12,self,self,357.696893,1
P12,self,self,390.299101,1
P12,self,self,436.161962,0
P12,self,self,725.15243,1
P12,self,self,933.865213,1
P12,self,self,366.328955,1
P12,self,self,375.65566,1
P12,self,self,363.588328,1
P12,self,self,329.328883,1
P12,self,self,442.255944,1
P12,self,self,636.654313,1
P12,self,self,360.49732,1
P12,self,self,349.558911,1
P12,self,self,291.137695,1
P12,self,self,308.138255,1
P12,self,self,600.769497,1
P12,self,self,529.887632,1
P12,self,self,298.200598,1
P12,self,self,398.970823,0
P12,self,self,326.961292,1
P12,self,self,459.818517,1
P12,self,self,689.956816,1
P12,self,self,568.030847,1
P12,self,self,379.390291,1
P12,self,self,367.030793,1
P12,self,self,853.380747,1
P12,self,self,674.48917,1
P12,self,self,636.128899,1
P12,self,self,409.253756,1
P12,self,self,351.261618,1
P12,self,self,532.369614,1
P12,self,self,772.721488,1
P12,self,self,409.705868,1
P12,self,self,428.43209,1
P12,self,self,344.339265,1
P12,self,self,576.779418,1
P12,self,self,368.273147,1
P12,self,self,622.20554,1
P12,self,self,576.957371,1
P12,self,self,407.212408,1
P12,self,self,321.576115,1
P12,self,self,1333.954119,1
P12,self,self,594.848542,1
P12,self,self,405.118544,1
P12,self,self,440.333036,1
P12,self,self,373.257746,0
P12,self,self,517.471823,1
P12,self,self,888.719373,1
P12,self,self,393.209688,1
P12,self,self,274.580527,1
P12,self,self,299.397321,1
P12,self,self,311.987709,1
P12,self,self,367.544715,1
P12,self,self,472.334462,1
P12,self,self,438.776103,1
P12,self,self,314.079412,1
P12,self,self,259.138505,1
P12,self,self,413.686005,1
P12,self,self,380.75061,1
P12,self,self,482.200595,1
P12,self,self,479.788065,1
P12,self,self,380.044104,1
P12,self,self,310.399026,1
P12,self,self,454.33106,1
P12,self,self,549.976589,1
P12,self,self,369.079434,1
P12,self,self,585.492331,1
P12,self,self,355.764885,1
P12,self,self,595.916376,1
P12,self,self,553.06766,1
P12,self,self,471.764139,1
P12,self,self,399.390371,1
P12,self,self,604.556162,1
P12,self,self,370.238229,1
P12,self,self,283.739667,1
P12,self,self,422.334062,1
P12,self,self,443.750078,1
P12,self,self,322.648647,1
P12,self,self,328.539711,1
P12,self,self,386.793896,1
P12,self,self,332.026804,1
P12,self,self,489.940539,1
P12,self,self,670.095402,1
P12,self,self,412.039163,1
P12,self,self,428.80508,1
P12,self,self,385.628675,1
P12,self,self,485.194295,1
P12,self,self,361.536496,1
P12,self,self,722.870935,1
P12,self,self,343.383314,1
P12,self,self,403.6734,1
P12,self,self,362.010948,1
P12,self,self,382.995986,1
P12,self,self,1225.511074,1
P12,self,self,331.100762,1
P12,self,self,392.868621,0
P12,self,self,381.685258,1
P12,self,self,354.767468,1
P12,self,self,259.046082,1
P12,self,self,384.853515,1
P12,self,self,710.323635,1
P12,self,self,347.767732,1
P12,self,self,519.995061,1
P12,self,self,334.987273,1
P12,self,self,520.678142,1
P12,self,self,470.627176,1
P12,self,self,827.812284,1
P12,self,self,286.119838,1
P12,self,self,385.686685,1
P12,self,self,416.361999,1
P12,self,self,568.939371,1
P12,self,self,578.23691,1
P12,self,self,559.083757,1
P12,self,self,302.570546,1
P12,self,self,313.932417,1
P12,self,self,496.017839,1
P12,self,self,274.442475,1
P12,self,self,355.924402,1
P12,self,self,354.088736,1
P12,self,self,267.199541,1
P12,self,self,283.451223,1
P12,self,self,332.582591,1
P12,self,self,383.969102,1
P12,self,self,383.909801,1
P12,self,self,463.995126,1
P12,self,self,455.467252,1
P12,self,self,1344.554623,1
P12,self,self,634.925523,1
P12,self,self,400.587038,0
P12,self,self,1219.132408,1
P12,self,self,301.256098,1
P12,self,self,328.801291,1
P12,self,self,1023.162057,1
P12,self,self,397.37593,1
P12,self,self,328.037205,1
P12,self,self,357.568093,1
P12,self,self,326.901583,1
P12,self,self,289.039276,1
P12,self,friend,391.184559,0
P12,self,friend,446.194737,1
P12,self,friend,516.689442,1
P12,self,friend,519.179363,1
P12,self,friend,476.80645,1
P12,self,friend,499.547655,0
P12,self,friend,631.226287,0
P12,self,friend,590.758833,1
P12,self,friend,1176.581186,1
P12,self,friend,550.324833,1
P12,self,friend,286.178173,1
P12,self,friend,401.147797,1
P12,self,friend,390.268925,1
P12,self,friend,385.937352,1
P12,self,friend,722.437817,1
P12,self,friend,424.427833,1
P12,self,friend,530.053029,1
P12,self,friend,407.956589,1
P12,self,friend,332.710344,0
P12,self,friend,514.861347,1
P12,self,friend,449.396984,1
P12,self,friend,341.447202,0
P12,self,friend,357.385306,1
P12,self,friend,348.828102,1
P12,self,friend,536.631168,1
P12,self,friend,686.764461,0
P12,self,friend,377.590111,1
P12,self,friend,966.462118,1
P12,self,friend,1071.773458,1
P12,self,friend,422.64063,1
P12,self,friend,463.977415,1
P12,self,friend,569.021576,1
P12,self,friend,629.28031,1
P12,self,friend,410.787731,1
P12,self,friend,390.562263,1
P12,self,friend,479.277261,1
P12,self,friend,548.363324,1
P12,self,friend,645.43293,1
P12,self,friend,583.921098,1
P12,self,friend,350.351917,1
P12,self,friend,1023.562198,1
P12,self,friend,603.845192,1
P12,self,friend,438.897807,1
P12,self,friend,481.963358,1
P12,self,friend,553.643431,1
P12,self,friend,383.071063,1
P12,self,friend,811.912496,1
P12,self,friend,337.45426,1
P12,self,friend,283.689893,0
P12,self,friend,625.290939,1
P12,self,friend,454.00507,0
P12,self,friend,528.414644,1
P12,self,friend,379.652524,0
P12,self,friend,360.74377,0
P12,self,friend,311.543649,1
P12,self,friend,450.552848,1
P13,self,self,403.90989,1
P13,self,self,277.77545,1
P13,self,self,270.125538,1
P13,self,self,328.628986,1
P13,self,self,483.756497,1
P13,self,self,273.208554,1
P13,self,self,464.511267,1
P13,self,self,623.48234,1
P13,self,self,465.615497,1
P13,self,self,776.481013,1
P13,self,self,593.258902,1
P13,self,self,288.510472,1
P13,self,self,464.827959,1
P13,self,self,653.204759,1
P13,self,self,480.479313,1
P13,self,self,335.511881,1
P13,self,self,511.628615,1
P13,self,self,430.525143,1
P13,self,self,425.393751,1
P13,self,self,332.905829,1
P13,self,self,386.907533,1
P13,self,self,412.993888,1
P13,self,self,343.5182,1
P13,self,self,841.304469,1
P13,self,self,530.152473,1
P13,self,self,431.017589,1
P13,self,self,260.972564,1
P13,self,self,422.756604,1
P13,self,self,305.166797,1
P13,self,self,1050.254216,0
P13,self,self,420.799443,1
P13,self,self,277.797727,1
P13,self,self,350.968376,1
P13,self,self,348.824315,1
P13,self,self,595.100332,1
P13,self,self,293.394175,1
P13,self,self,358.134308,1
P13,self,self,547.43265,1
P13,self,self,320.268566,1
P13,self,self,420.104436,1
P13,self,self,536.231038,1
P13,self,self,279.079199,1
P13,self,self,451.884906,0
P13,self,self,335.439875,1
P13,self,self,490.956282,1
P13,self,self,455.0932,1
P13,self,self,411.947966,1
P13,self,self,409.244578,1
P13,self,self,339.526285,1
P13,self,self,417.124688,1
P13,self,self,433.932377,1
P13,self,self,330.09256,1
P13,self,self,481.825488,1
P13,self,self,270.364203,1
P13,self,self,418.667752,1
P13,self,self,454.265837,1
P13,self,self,335.713196,1
P13,self,self,496.442418,1
P13,self,self,611.500486,1
P13,self,self,952.6362,0
P13,self,self,278.331385,1
P13,self,self,399.050947,1
P13,self,self,358.542014,1
P13,self,self,448.467661,1
P13,self,self,431.573882,1
P13,self,self,378.356152,1
P13,self,self,302.452485,1
P13,self,self,532.678612,1
P13,self,self,613.288818,1
P13,self,self,523.360662,1
P13,self,self,615.120496,1
P13,self,self,294.765833,1
P13,self,self,351.777102,1
P13,self,self,316.789829,1
P13,self,self,540.280705,1
P13,self,self,574.141583,1
P13,self,self,488.903731,1
P13,self,self,457.025609,1
P13,self,self,437.144027,1
P13,self,self,371.832519,1
P13,self,self,317.181466,1
P13,self,self,549.277668,1
P13,self,self,486.885443,1
P13,self,self,442.329289,1
P13,self,self,349.412395,1
P13,self,self,365.169212,1
P13,self,self,784.630914,1
P13,self,self,337.670992,1
P13,self,self,417.555382,1
P13,self,self,343.339222,1
P13,self,self,298.131592,1
P13,self,self,423.035351,1
P13,self,self,549.149734,0
P13,self,self,509.59749,1
P13,self,self,625.335644,1
P13,self,self,363.014148,1
P13,self,self,474.277463,1
P13,self,self,494.760728,1
P13,self,self,345.037619,0
P13,self,self,282.898447,1
P13,self,self,390.496905,1
P13,self,self,287.559992,1
P13,self,self,521.550366,1
P13,self,self,385.047977,1
P13,self,self,371.340132,1
P13,self,self,454.281424,1
P13,self,self,410.121098,1
P13,self,self,326.67933,1
P13,self,self,634.556864,1
P13,self,self,925.020066,1
P13,self,self,336.30146,1
P13,self,self,314.782518,1
P13,self,self,454.784945,1
P13,self,self,514.447377,1
P13,self,self,341.838848,1
P13,self,self,247.164263,1
P13,self,self,547.463598,1
P13,self,self,261.005084,1
P13,self,self,301.373821,1
P13,self,self,307.926183,1
P13,self,self,419.81239,1
P13,self,self,745.30577,1
P13,self,self,355.007342,1
P13,self,self,349.651456,1
P13,self,self,248.071395,1
P13,self,self,279.547984,1
P13,self,self,428.861446,1
P13,self,self,286.447986,1
P13,self,self,370.926877,1
P13,self,self,366.192017,1
P13,self,self,389.527864,1
P13,self,self,812.236937,1
P13,self,self,382.922751,1
P13,self,self,509.969026,0
P13,self,self,435.206303,1
P13,self,self,341.528388,1
P13,self,self,601.250829,1
P13,self,self,356.316792,1
P13,self,self,533.675089,1
P13,self,self,667.345228,1
P13,self,self,365.849254,1
P13,self,self,350.268528,1
P13,self,self,305.932292,1
P13,self,self,314.637251,1
P13,self,self,331.111535,1
P13,self,self,334.543373,1
P13,self,self,589.106021,1
P13,self,self,296.436252,1
P13,self,self,338.849206,1
P13,self,self,409.364448,1
P13,self,self,313.80655,1
P13,self,self,306.112095,1
P13,self,self,366.691101,1
P13,self,self,456.550343,1
P13,self,self,495.679905,1
P13,self,self,423.267097,1
P13,self,self,401.911886,1
P13,self,self,486.643754,1
P13,self,self,316.446916,0
P13,self,self,524.904486,1
P13,self,self,366.235246,1
P13,self,self,300.992251,1
P13,self,self,420.455175,1
P13,self,self,401.37768,1
P13,self,self,815.347842,1
P13,self,self,574.55686,1
P13,self,self,259.70579,1
P13,self,self,555.370925,1
P13,self,friend,361.581655,1
P13,self,friend,350.93225,1
P13,self,friend,732.611277,1
P13,self,friend,337.018231,1
P13,self,friend,513.145821,1
P13,self,friend,395.053909,1
P13,self,friend,680.127905,1
P13,self,friend,561.29093,1
P13,self,friend,572.463947,1
P13,self,friend,488.32729,1
P13,self,friend,301.387284,1
P13,self,friend,357.598276,1
P13,self,friend,793.324564,1
P13,self,friend,302.326213,1
P13,self,friend,482.201791,1
P13,self,friend,583.21742,0
P13,self,friend,412.543334,1
P13,self,friend,406.090967,1
P13,self,friend,827.475675,1
P13,self,friend,365.904209,1
P13,self,friend,261.143624,1
P13,self,friend,708.983956,1
P13,self,friend,327.575707,1
P13,self,friend,345.113462,1
P13,self,friend,402.692389,1
P13,self,friend,465.991477,1
P13,self,friend,386.382735,1
P13,self,friend,416.772625,1
P13,self,friend,841.982945,1
P13,self,friend,462.495896,1
P13,self,friend,443.387748,1
P13,self,friend,308.871452,1
P13,self,friend,525.012301,1
P13,self,friend,655.357288,1
P13,self,friend,556.34379,1
P13,self,friend,333.114229,0
P13,self,friend,512.348086,1
P13,self,friend,423.825899,1
P13,self,friend,850.531524,1
P13,self,friend,553.491145,1
P13,self,friend,569.800003,1
P13,self,friend,505.261475,1
P13,self,friend,616.862874,1
P13,self,friend,665.621635,1
P13,self,friend,522.816641,1
P13,self,friend,445.105851,0
P13,self,friend,962.170939,1
P13,self,friend,761.364674,1
P13,self,friend,236.285712,0
P13,self,friend,724.73946,1
P13,self,friend,735.363609,1
P13,self,friend,465.012758,1
P13,self,friend,365.794052,0
P13,self,friend,471.387875,1
P13,self,friend,823.441614,1
P13,self,friend,501.990287,1
P13,friend,self,558.225612,1
P13,friend,self,426.527149,1
P13,friend,self,390.377049,1
P13,friend,self,663.03271,1
P13,friend,self,474.796994,1
P13,friend,self,317.752271,1
P13,friend,self,830.595336,1
P13,friend,self,461.317886,1
P13,friend,self,426.468973,1
P13,friend,self,642.573369,1
P13,friend,self,706.321873,1
P13,friend,self,359.331934,1
P13,friend,self,477.57032,1
P13,friend,self,313.490693,1
P13,friend,self,398.303544,1
P13,friend,self,638.523957,1
P13,friend,self,380.678845,1
P13,friend,self,706.50502,1
P13,friend,self,452.182144,1
P13,friend,self,579.921803,1
P13,friend,self,438.44696,1
P13,friend,self,424.826592,1
P13,friend,self,353.598836,1
P13,friend,self,340.215347,1
P13,friend,self,458.361073,1
P13,friend,self,503.208184,1
P13,friend,self,560.777235,1
P13,friend,self,538.699892,1
P13,friend,self,387.070985,1
P13,friend,self,468.893171,1
P13,friend,self,602.002183,1
P13,friend,self,679.621531,1
P13,friend,self,403.351398,1
P13,friend,self,476.60218,1
P13,friend,self,482.73272,1
P13,friend,self,409.404692,1
P13,friend,self,306.380154,1
P13,friend,self,454.491884,1
P13,friend,self,369.445352,1
P13,friend,self,308.040797,0
P13,friend,self,532.585973,1
P13,friend,self,394.119365,1
P13,friend,self,405.354764,1
P13,friend,self,512.148043,1
P13,friend,self,595.670184,1
P13,friend,self,452.496982,1
P13,friend,self,363.580129,0
P13,friend,self,494.676248,1
P13,friend,self,358.505948,1
P13,friend,self,433.285908,1
P13,friend,self,406.169351,1
P13,friend,self,665.258685,1
P13,friend,self,313.056105,1
P13,friend,self,344.355546,1
P13,friend,self,342.500823,1
P13,friend,self,298.31926,1
P13,friend,friend,463.162081,1
P13,friend,friend,472.825395,1
P13,friend,friend,596.996888,1
P13,friend,friend,277.942087,1
P13,friend,friend,510.638816,1
P13,friend,friend,379.963829,1
P13,friend,friend,369.077493,1
P13,friend,friend,415.605785,1
P13,friend,friend,367.009446,1
P13,friend,friend,527.567095,1
P13,friend,friend,270.725879,1
P13,friend,friend,282.349579,1
P13,friend,friend,410.801621,1
P13,friend,friend,437.120253,1
P13,friend,friend,335.993765,1
P13,friend,friend,375.709571,1
P13,friend,friend,366.415557,1
P13,friend,friend,236.115795,1
P13,friend,friend,361.809003,1
P13,friend,friend,463.470481,1
P13,friend,friend,261.593556,1
P13,friend,friend,669.353791,1
P13,friend,friend,237.136667,1
P13,friend,friend,345.647881,1
P13,friend,friend,296.176742,1
P13,friend,friend,548.50652,1
P13,friend,friend,257.663525,1
P13,friend,friend,657.311016,1
P13,friend,friend,479.474174,1
P13,friend,friend,447.076825,1
P13,friend,friend,659.014345,1
P13,friend,friend,282.375389,1
P13,friend,friend,375.629652,1
P13,friend,friend,352.259203,1
P13,friend,friend,457.763838,1
P13,friend,friend,381.066441,1
P13,friend,friend,353.218794,1
P13,friend,friend,480.42501,1
P13,friend,friend,401.672908,1
P13,friend,friend,589.331363,1
P13,friend,friend,382.184882,1
P13,friend,friend,683.543312,1
P13,friend,friend,386.018232,1
P13,friend,friend,232.158613,1
P13,friend,friend,642.989521,1
P13,friend,friend,221.857896,1
P13,friend,friend,358.037975,1
P13,friend,friend,342.166825,1
P13,friend,friend,429.433925,1
P13,friend,friend,351.263925,1
P13,friend,friend,320.165589,1
P13,friend,friend,334.950535,1
P13,friend,friend,288.242355,1
