participant,expectancy,owner,rt,accuracy
P7,friend,friend,683.674923,1
P7,friend,friend,361.424909,1
P7,friend,friend,340.244384,1
P7,friend,friend,368.027595,1
P7,friend,friend,839.903373,1
P7,friend,friend,593.897789,1
P7,friend,friend,427.22604,1
P7,friend,friend,383.206858,1
P7,friend,friend,513.04411,1
P7,friend,friend,347.91191,1
P7,friend,friend,473.708851,1
P7,friend,friend,363.960374,1
P7,friend,friend,392.217714,1
P7,equal,self,334.819246,1
P7,equal,self,1083.517293,1
P7,equal,self,348.919474,1
P7,equal,self,668.548725,1
P7,equal,self,369.13359,1
P7,equal,self,692.50609,1
P7,equal,self,964.936952,1
P7,equal,self,738.998468,1
P7,equal,self,664.081877,1
P7,equal,self,372.530373,1
P7,equal,self,600.392489,1
P7,equal,self,698.836072,1
P7,equal,self,484.136931,1
P7,equal,self,883.604648,1
P7,equal,self,956.925229,1
P7,equal,self,567.087283,1
P7,equal,self,887.739669,1
P7,equal,self,1598.301108,1
P7,equal,self,276.130305,1
P7,equal,self,468.004733,1
P7,equal,self,601.111091,1
P7,equal,self,824.854056,1
P7,equal,self,484.204661,1
P7,equal,self,291.261972,1
P7,equal,self,364.579565,1
P7,equal,self,442.247935,1
P7,equal,self,491.122405,1
P7,equal,self,439.244048,1
P7,equal,self,446.421085,1
P7,equal,self,686.462601,1
P7,equal,self,1050.332622,1
P7,equal,self,990.488168,1
P7,equal,self,480.1628,1
P7,equal,self,350.856286,1
P7,equal,self,583.803141,1
P7,equal,self,486.798348,0
P7,equal,self,386.313909,1
P7,equal,self,372.784407,0
P7,equal,self,479.007591,1
P7,equal,self,594.588309,1
P7,equal,self,431.178259,1
P7,equal,self,467.556005,1
P7,equal,self,564.533783,1
P7,equal,self,584.002713,1
P7,equal,self,598.496299,1
P7,equal,self,314.203065,1
P7,equal,self,420.455331,1
P7,equal,self,500.946253,1
P7,equal,self,604.730907,1
P7,equal,self,618.400885,1
P7,equal,self,779.076469,1
P7,equal,self,549.367917,1
P7,equal,self,1248.411022,1
P7,equal,self,649.960672,1
P7,equal,self,416.820597,1
P7,equal,self,402.12394,1
P7,equal,self,388.264793,1
P7,equal,self,668.288261,1
P7,equal,self,626.170428,1
P7,equal,self,882.711651,1
P7,equal,self,322.170834,1
P7,equal,self,347.572062,1
P7,equal,self,505.300474,1
P7,equal,self,939.964608,1
P7,equal,self,1399.455245,1
P7,equal,self,458.002924,0
P7,equal,self,700.170257,1
P7,equal,self,315.478875,1
P7,equal,self,531.622505,1
P7,equal,self,459.01672,1
P7,equal,self,556.245336,1
P7,equal,self,399.561981,1
P7,equal,self,448.036639,1
P7,equal,self,427.573018,1
P7,equal,self,608.596881,1
P7,equal,self,475.287537,1
P7,equal,self,548.201075,1
P7,equal,self,733.399796,1
P7,equal,self,418.932735,1
P7,equal,self,787.772382,0
P7,equal,self,336.767952,1
P7,equal,self,513.734534,1
P7,equal,self,528.984357,1
P7,equal,self,352.141661,0
P7,equal,self,605.810289,1
P7,equal,self,788.835033,1
P7,equal,self,669.985337,1
P7,equal,self,556.79925,1
P7,equal,self,355.464988,1
P7,equal,self,1362.341196,1
P7,equal,self,483.833404,1
P7,equal,self,513.410875,1
P7,equal,self,402.618723,1
P7,equal,self,485.359609,1
P7,equal,self,424.742492,0
P7,equal,self,1042.152949,1
P7,equal,self,287.717618,1
P7,equal,self,354.580205,1
P7,equal,self,726.826771,1
P7,equal,self,863.552371,1
P7,equal,self,379.659566,1
P7,equal,self,540.784589,1
P7,equal,self,466.841842,1
P7,equal,self,444.671843,1
P7,equal,self,542.615908,1
P7,equal,self,474.99248,1
P7,equal,self,386.157109,1
P7,equal,self,710.963041,1
P7,equal,self,333.490383,1
P7,equal,self,437.58081,0
P7,equal,self,351.444922,1
P7,equal,self,493.812899,1
P7,equal,friend,785.106747,1
P7,equal,friend,501.029401,0
P7,equal,friend,789.526029,1
P7,equal,friend,559.425743,1
P7,equal,friend,477.037582,1
P7,equal,friend,378.850692,1
P7,equal,friend,1264.460451,1
P7,equal,friend,471.039382,0
P7,equal,friend,387.759825,0
P7,equal,friend,443.096814,1
P7,equal,friend,414.828926,1
P7,equal,friend,488.752188,1
P7,equal,friend,719.549536,0
P7,equal,friend,394.694025,0
P7,equal,friend,275.383055,1
P7,equal,friend,415.708678,1
P7,equal,friend,618.415973,1
P7,equal,friend,733.896395,1
P7,equal,friend,841.968168,1
P7,equal,friend,482.924244,1
P7,equal,friend,655.34395,1
P7,equal,friend,423.232232,1
P7,equal,friend,591.649915,1
P7,equal,friend,562.94272,0
P7,equal,friend,857.799806,1
P7,equal,friend,334.989538,1
P7,equal,friend,527.47626,1
P7,equal,friend,560.837153,1
P7,equal,friend,887.112845,0
P7,equal,friend,286.576385,0
P7,equal,friend,580.1895,0
P7,equal,friend,566.189885,1
P7,equal,friend,440.488574,0
P7,equal,friend,739.658157,1
P7,equal,friend,571.893662,1
P7,equal,friend,517.773684,0
P7,equal,friend,637.345891,1
P7,equal,friend,330.69073,1
P7,equal,friend,279.039138,0
P7,equal,friend,397.492339,1
P7,equal,friend,435.097736,1
P7,equal,friend,292.992406,1
P7,equal,friend,1033.084135,1
P7,equal,friend,555.613358,1
P7,equal,friend,301.779809,1
P7,equal,friend,436.933792,1
P7,equal,friend,755.769133,1
P7,equal,friend,453.943476,1
P7,equal,friend,621.43995,1
P7,equal,friend,512.193237,1
P7,equal,friend,402.289868,1
P7,equal,friend,514.972432,1
P7,equal,friend,424.570974,1
P7,equal,friend,394.162744,1
P7,equal,friend,1639.451121,1
P7,equal,friend,516.488031,1
P7,equal,friend,571.489258,1
P7,equal,friend,512.987637,0
P7,equal,friend,899.774926,1
P7,equal,friend,423.796174,1
P7,equal,friend,657.984794,0
P7,equal,friend,814.143518,1
P7,equal,friend,845.525919,1
P7,equal,friend,520.592472,1
P7,equal,friend,450.538778,1
P7,equal,friend,354.044722,1
P7,equal,friend,383.083105,0
P7,equal,friend,445.046364,1
P7,equal,friend,444.980305,1
P7,equal,friend,575.409893,1
P7,equal,friend,598.861207,0
P7,equal,friend,407.811839,1
P7,equal,friend,322.37857,1
P7,equal,friend,749.50968,1
P7,equal,friend,697.778406,1
P7,equal,friend,679.606195,1
P7,equal,friend,319.021152,1
P7,equal,friend,393.589554,1
P7,equal,friend,463.626158,1
P7,equal,friend,654.554884,0
P7,equal,friend,851.531872,1
P7,equal,friend,448.869533,1
P7,equal,friend,353.775805,1
P7,equal,friend,506.358772,1
P7,equal,friend,447.900003,1
P7,equal,friend,502.863443,1
P7,equal,friend,506.385229,1
P7,equal,friend,605.763976,1
P7,equal,friend,537.800957,1
P7,equal,friend,333.268246,1
P7,equal,friend,397.827078,1
P7,equal,friend,383.086339,1
P7,equal,friend,546.878696,1
P7,equal,friend,701.82582,1
P7,equal,friend,548.326214,1
P7,equal,friend,549.841923,1
P7,equal,friend,529.954893,1
P7,equal,friend,1584.468178,0
P7,equal,friend,611.488025,0
P7,equal,friend,365.402488,1
P7,equal,friend,508.838593,1
P7,equal,friend,547.081152,1
P7,equal,friend,606.166292,1
P7,equal,friend,454.112682,1
P7,equal,friend,421.077155,1
P7,equal,friend,691.183043,1
P7,equal,friend,638.280716,1
P7,equal,friend,478.118852,1
P7,equal,friend,421.283372,1
P7,equal,friend,986.454296,1
P7,equal,friend,387.371493,1
P7,equal,friend,426.689272,1
P8,self,self,577.9066,1
P8,self,self,504.526932,1
P8,self,self,393.245956,1
P8,self,self,359.751884,1
P8,self,self,517.475477,1
P8,self,self,261.402433,1
P8,self,self,476.193028,1
P8,self,self,327.080593,1
P8,self,self,437.683318,1
P8,self,self,362.689629,1
P8,self,self,443.325584,1
P8,self,self,393.528661,1
P8,self,self,440.506918,1
P8,self,self,754.552872,1
P8,self,self,216.73181,1
P8,self,self,358.949769,0
P8,self,self,228.462743,1
P8,self,self,327.180601,1
P8,self,self,303.514378,1
P8,self,self,303.35725,1
P8,self,self,430.715741,1
P8,self,self,500.242997,1
P8,self,self,445.033223,1
P8,self,self,344.082657,1
P8,self,self,503.751769,1
P8,self,self,411.450272,1
P8,self,self,288.278049,1
P8,self,self,378.702166,1
P8,self,self,378.471134,1
P8,self,self,319.386962,1
P8,self,self,409.189754,1
P8,self,self,518.478127,1
P8,self,self,199.841302,1
P8,self,self,372.491637,1
P8,self,self,468.499682,1
P8,self,self,418.561838,1
P8,self,self,451.688398,1
P8,self,self,559.332977,1
P8,self,self,476.710237,1
P8,self,self,484.628086,1
P8,self,self,339.652558,1
P8,self,self,513.885716,0
P8,self,self,507.916465,1
P8,self,self,503.402947,1
P8,self,self,312.505285,1
P8,self,self,327.146635,1
P8,self,self,251.276567,1
P8,self,self,737.090517,1
P8,self,self,266.789128,1
P8,self,self,288.979677,1
P8,self,self,311.994739,1
P8,self,self,363.295358,1
P8,self,self,340.46382,1
P8,self,self,308.097025,1
P8,self,self,332.979956,1
P8,self,self,441.87168,1
P8,self,self,321.020747,1
P8,self,self,481.287017,1
P8,self,self,251.933471,1
P8,self,self,392.788911,1
P8,self,self,760.4136,1
P8,self,self,272.362698,1
P8,self,self,428.146373,1
P8,self,self,339.029823,1
P8,self,self,316.160304,1
P8,self,self,378.219371,1
P8,self,self,566.326902,0
P8,self,self,297.97087,1
P8,self,self,268.38506,1
P8,self,self,282.603173,1
P8,self,self,333.933355,1
P8,self,self,230.210021,1
P8,self,self,200.22669,1
P8,self,self,282.688735,1
P8,self,self,368.354007,1
P8,self,self,520.936019,1
P8,self,self,289.187306,1
P8,self,self,324.478199,1
P8,self,self,644.247745,1
P8,self,self,385.809136,1
P8,self,self,363.168349,1
P8,self,self,300.523726,1
P8,self,self,404.246071,1
P8,self,self,355.608713,1
P8,self,self,299.751296,1
P8,self,self,380.525595,1
P8,self,self,400.942037,1
P8,self,self,376.599864,1
P8,self,self,338.949641,1
P8,self,self,424.704823,1
P8,self,self,275.199226,1
P8,self,self,282.076276,1
P8,self,self,397.692496,1
P8,self,self,362.888716,1
P8,self,self,591.44847,1
P8,self,self,410.066345,1
P8,self,self,309.187328,1
P8,self,self,383.643025,1
P8,self,self,561.65296,1
P8,self,self,362.991869,1
P8,self,self,352.094477,1
P8,self,self,599.414518,1
P8,self,self,355.725485,1
P8,self,self,439.788926,1
P8,self,self,357.81075,1
P8,self,self,347.333772,1
P8,self,self,307.514089,1
P8,self,self,302.11262,1
P8,self,self,322.329779,1
P8,self,self,271.062981,1
P8,self,self,391.829029,1
P8,self,self,343.55269,1
P8,self,self,366.426455,1
P8,self,self,506.843806,0
P8,self,self,281.193696,1
P8,self,self,462.665913,1
P8,self,self,314.097583,0
P8,self,self,323.315097,1
P8,self,self,320.205029,1
P8,self,self,218.442587,1
P8,self,self,329.274696,1
P8,self,self,356.806419,1
P8,self,self,343.393855,1
P8,self,self,302.39657,1
P8,self,self,248.206496,1
P8,self,self,224.488711,1
P8,self,self,254.592716,1
P8,self,self,409.35334,1
P8,self,self,330.252165,1
P8,self,self,303.171925,1
P8,self,self,411.838562,1
P8,self,self,305.370196,1
P8,self,self,365.695175,1
P8,self,self,470.314263,1
P8,self,self,420.447835,1
P8,self,self,376.863715,0
P8,self,self,271.370373,1
P8,self,self,372.429975,1
P8,self,self,299.599512,1
P8,self,self,491.499822,1
P8,self,self,436.518276,1
P8,self,self,510.667759,1
P8,self,self,245.154991,1
P8,self,self,339.143677,1
P8,self,self,796.311207,1
P8,self,self,424.033617,1
P8,self,self,451.785214,1
P8,self,self,256.965858,1
P8,self,self,412.202551,1
P8,self,self,295.546113,1
P8,self,self,536.747933,1
P8,self,self,486.014738,1
P8,self,self,665.972326,1
P8,self,self,289.87427,1
P8,self,self,337.565311,1
P8,self,self,277.435247,1
P8,self,self,287.362423,1
P8,self,self,210.941676,1
P8,self,self,293.48025,1
P8,self,self,334.337034,1
P8,self,self,359.001769,1
P8,self,self,360.435284,1
P8,self,self,274.230824,1
P8,self,self,322.523958,1
P8,self,self,329.086501,1
P8,self,self,384.137837,1
P8,self,self,507.940642,1
P8,self,self,424.037112,1
P8,self,friend,301.696492,1
P8,self,friend,273.145189,0
P8,self,friend,335.322768,1
P8,self,friend,237.474549,1
P8,self,friend,328.375145,1
P8,self,friend,359.588047,1
P8,self,friend,545.125829,1
P8,self,friend,386.352685,1
P8,self,friend,339.862563,1
P8,self,friend,301.086562,1
P8,self,friend,312.27358,1
P8,self,friend,531.994393,1
P8,self,friend,306.263061,1
P8,self,friend,418.632875,1
P8,self,friend,434.074563,1
P8,self,friend,377.558545,1
P8,self,friend,684.553186,1
P8,self,friend,395.305144,1
P8,self,friend,335.204813,1
P8,self,friend,401.502406,1
P8,self,friend,381.423909,1
P8,self,friend,364.72186,0
P8,self,friend,469.678501,1
P8,self,friend,492.465388,1
P8,self,friend,451.276127,1
P8,self,friend,270.633341,1
P8,self,friend,300.881849,1
P8,self,friend,325.486566,1
P8,self,friend,355.273753,1
P8,self,friend,410.436514,1
P8,self,friend,344.226427,1
P8,self,friend,626.758202,1
P8,self,friend,306.55233,1
P8,self,friend,800.649256,1
P8,self,friend,345.016843,1
P8,self,friend,299.636154,0
P8,self,friend,293.842691,1
P8,self,friend,579.667434,1
P8,self,friend,324.177661,0
P8,self,friend,383.102207,1
P8,self,friend,563.213795,1
P8,self,friend,356.591978,1
P8,self,friend,317.244746,1
P8,self,friend,613.15372,1
P8,self,friend,420.932773,0
P8,self,friend,510.557879,0
P8,self,friend,293.183137,0
P8,self,friend,382.005374,1
P8,self,friend,298.283103,1
P8,self,friend,261.247504,0
P8,self,friend,350.480942,1
P8,self,friend,419.750091,1
P8,self,friend,362.653806,1
P8,self,friend,256.731984,1
P8,self,friend,237.183466,1
P8,self,friend,448.139202,1
P8,equal,self,301.884065,1
P8,equal,self,911.536664,1
P8,equal,self,265.075145,1
P8,equal,self,484.314984,1
P8,equal,self,359.546433,1
P8,equal,self,773.337521,1
P8,equal,self,494.83997,1
P8,equal,self,470.632578,1
P8,equal,self,424.431018,1
P8,equal,self,585.568034,1
P8,equal,self,359.518642,1
P8,equal,self,437.870679,1
P8,equal,self,440.686767,1
P8,equal,self,359.41569,1
P8,equal,self,311.415935,1
P8,equal,self,318.801985,1
P8,equal,self,279.879246,1
P8,equal,self,376.230096,1
P8,equal,self,332.215135,1
P8,equal,self,395.955362,1
P8,equal,self,302.581931,1
P8,equal,self,424.738767,1
P8,equal,self,387.055313,1
P8,equal,self,413.275113,0
P8,equal,self,397.994719,1
P8,equal,self,324.992116,1
P8,equal,self,274.497713,1
P8,equal,self,500.758328,1
P8,equal,self,337.818463,1
P8,equal,self,734.024825,1
P8,equal,self,235.002915,1
P8,equal,self,556.485138,1
P8,equal,self,419.443636,1
P8,equal,self,594.3386,1
P8,equal,self,366.075546,1
P8,equal,self,361.026462,1
P8,equal,self,401.303556,1
P8,equal,self,308.602692,1
P8,equal,self,314.676122,1
P8,equal,self,688.873281,1
P8,equal,self,292.492711,1
P8,equal,self,559.182901,1
P8,equal,self,741.459974,1
P8,equal,self,630.300094,1
P8,equal,self,454.062957,1
P8,equal,self,373.707795,1
P8,equal,self,443.602228,1
P8,equal,self,447.599124,1
P8,equal,self,303.941654,1
P8,equal,self,344.86862,0
P8,equal,self,381.096633,1
P8,equal,self,355.250692,0
P8,equal,self,259.019163,1
P8,equal,self,409.894098,1
P8,equal,self,616.99795,1
P8,equal,self,414.953268,1
P8,equal,self,526.39607,1
P8,equal,self,486.294855,1
P8,equal,self,447.754091,1
P8,equal,self,296.993501,1
P8,equal,self,633.361858,1
P8,equal,self,330.915413,1
P8,equal,self,613.928099,1
P8,equal,self,343.257647,1
P8,equal,self,424.944396,1
P8,equal,self,334.749746,1
P8,equal,self,286.444653,1
P8,equal,self,546.997666,1
P8,equal,self,451.245109,1
P8,equal,self,325.239999,1
P8,equal,self,240.943421,1
P8,equal,self,331.730902,1
P8,equal,self,300.309063,1
P8,equal,self,386.306925,1
P8,equal,self,557.356501,1
P8,equal,self,302.0191,1
P8,equal,self,743.804826,1
P8,equal,self,371.479758,1
P8,equal,self,502.140451,1
P8,equal,self,372.271318,1
P8,equal,self,251.998993,1
P8,equal,self,267.858988,1
P8,equal,self,331.589872,1
P8,equal,self,568.669014,1
P8,equal,self,778.709718,0
P8,equal,self,647.194391,0
P8,equal,self,597.816814,1
P8,equal,self,483.793754,1
P8,equal,self,458.913286,1
P8,equal,self,302.462076,1
P8,equal,self,626.145419,1
P8,equal,self,418.52011,1
P8,equal,self,730.717833,1
P8,equal,self,417.011066,1
P8,equal,self,366.381913,1
P8,equal,self,391.689276,1
P8,equal,self,379.408844,0
P8,equal,self,366.105098,1
P8,equal,self,364.157296,1
P8,equal,self,574.024858,0
P8,equal,self,432.303995,1
P8,equal,self,329.638983,1
P8,equal,self,500.147219,1
P8,equal,self,459.173103,1
P8,equal,self,584.66628,1
P8,equal,self,345.673076,1
P8,equal,self,432.547367,1
P8,equal,self,431.526167,1
P8,equal,self,333.874669,1
P8,equal,self,543.345434,1
P8,equal,self,393.054819,1
P8,equal,self,651.957601,1
P8,equal,friend,368.818924,1
P8,equal,friend,605.739075,1
P8,equal,friend,962.943017,1
P8,equal,friend,808.227544,1
P8,equal,friend,396.761636,1
P8,equal,friend,715.108494,1
P8,equal,friend,356.517281,1
P8,equal,friend,480.363715,1
P8,equal,friend,297.771313,1
P8,equal,friend,572.415349,1
P8,equal,friend,261.786682,1
P8,equal,friend,574.379649,1
P8,equal,friend,685.127778,1
P8,equal,friend,435.061303,0
P8,equal,friend,372.006768,1
P8,equal,friend,282.311656,1
P8,equal,friend,447.503767,0
P8,equal,friend,518.057029,1
P8,equal,friend,557.952346,1
P8,equal,friend,501.091052,1
P8,equal,friend,367.159844,1
P8,equal,friend,303.713864,1
P8,equal,friend,466.743958,1
P8,equal,friend,408.599643,1
P8,equal,friend,373.573842,1
P8,equal,friend,416.117502,0
P8,equal,friend,423.8047,1
P8,equal,friend,527.836767,1
P8,equal,friend,297.988403,1
P8,equal,friend,281.176201,1
P8,equal,friend,598.525144,1
P8,equal,friend,1408.753445,1
P8,equal,friend,343.019813,1
P8,equal,friend,399.671623,1
P8,equal,friend,521.671264,1
P8,equal,friend,328.859911,1
P8,equal,friend,310.213067,0
P8,equal,friend,373.447638,1
P8,equal,friend,294.584145,1
P8,equal,friend,264.99581,1
P8,equal,friend,393.055595,1
P8,equal,friend,317.451104,1
P8,equal,friend,373.089954,1
P8,equal,friend,351.354232,0
P8,equal,friend,297.549725,1
P8,equal,friend,260.714383,0
P8,equal,friend,1155.267725,1
P8,equal,friend,1087.662842,1
P8,equal,friend,399.4819,0
P8,equal,friend,535.43335,1
P8,equal,friend,302.577835,0
P8,equal,friend,921.706731,1
P8,equal,friend,366.23705,1
P8,equal,friend,237.205524,1
P8,equal,friend,634.154056,1
P8,equal,friend,399.420993,1
P8,equal,friend,326.423019,1
P8,equal,friend,523.115001,1
P8,equal,friend,313.542252,1
P8,equal,friend,343.823097,1
P8,equal,friend,446.35154,1
P8,equal,friend,442.560521,1
P8,equal,friend,366.395495,1
P8,equal,friend,425.670118,1
P8,equal,friend,254.866654,1
P8,equal,friend,464.125564,1
P8,equal,friend,742.992811,1
P8,equal,friend,406.628325,1
P8,equal,friend,586.004489,1
P8,equal,friend,292.817184,1
P8,equal,friend,514.500563,1
P8,equal,friend,702.68614,1
P8,equal,friend,317.847137,1
P8,equal,friend,719.608169,1
P8,equal,friend,607.086758,1
P8,equal,friend,428.190412,1
P8,equal,friend,306.347266,1
P8,equal,friend,395.37304,0
P8,equal,friend,329.862445,1
P8,equal,friend,420.880999,1
P8,equal,friend,391.451478,1
P8,equal,friend,417.576913,1
P8,equal,friend,360.219825,1
P8,equal,friend,486.708918,0
P8,equal,friend,316.498758,0
P8,equal,friend,536.86838,1
P8,equal,friend,335.987228,1
P8,equal,friend,346.872326,1
P8,equal,friend,389.952747,1
P8,equal,friend,418.753307,1
P8,equal,friend,381.277769,1
P8,equal,friend,841.422637,1
P8,equal,friend,688.220991,1
P8,equal,friend,383.985788,1
P8,equal,friend,1204.936866,1
P8,equal,friend,420.793069,1
P8,equal,friend,442.256249,1
P8,equal,friend,291.8071,1
P8,equal,friend,1217.859897,1
P8,equal,friend,253.545942,1
P8,equal,friend,515.575573,1
P8,equal,friend,1230.771154,1
P8,equal,friend,338.445799,1
P8,equal,friend,265.444156,1
P8,equal,friend,580.339364,1
P8,equal,friend,561.528808,1
P8,equal,friend,477.962095,1
P8,equal,friend,469.476403,1
P8,equal,friend,682.056893,1
P8,equal,friend,272.183709,1
P8,equal,friend,308.687018,1
P8,equal,friend,454.464651,1
P8,friend,self,638.284985,1
P8,friend,self,427.4144,1
P8,friend,self,232.807147,0
P8,friend,self,357.936064,1
P8,friend,self,315.185612,1
P8,friend,self,404.66979,1
P8,friend,self,371.118538,1
P8,friend,self,528.877513,1
P8,friend,self,494.210601,0
P8,friend,self,228.605182,0
P8,friend,self,890.261844,1
P8,friend,self,285.084513,1
P8,friend,self,276.950834,0
P8,friend,self,438.081792,1
P8,friend,self,390.889125,1
P8,friend,self,359.946795,1
P8,friend,self,364.627636,1
P8,friend,self,377.281204,1
P8,friend,self,274.0427,1
P8,friend,self,426.225086,1
P8,friend,self,543.676825,0
P8,friend,self,336.996849,0
P8,friend,self,547.304072,1
P8,friend,self,481.758961,1
P8,friend,self,639.326186,1
P8,friend,self,321.283631,1
P8,friend,self,428.609247,1
P8,friend,self,323.18276,1
P8,friend,self,367.43244,1
P8,friend,self,695.602377,1
P8,friend,self,395.616237,1
P8,friend,self,621.235025,1
P8,friend,self,631.013753,0
P8,friend,self,359.212498,1
P8,friend,self,390.644856,1
P8,friend,self,356.878806,1
P8,friend,self,306.125919,1
P8,friend,self,412.488121,1
P8,friend,self,322.572144,1
P8,friend,self,306.047558,1
P8,friend,self,466.270663,1
P8,friend,self,398.352833,1
P8,friend,self,296.692599,1
P8,friend,self,278.408956,1
P8,friend,self,443.147065,0
P8,friend,self,473.575809,1
P8,friend,self,452.330147,1
P8,friend,self,428.166611,1
P8,friend,self,616.156755,1
P8,friend,self,301.87976,1
P8,friend,self,317.918203,1
P8,friend,self,449.005812,1
P8,friend,self,313.219316,1
P8,friend,self,265.411724,1
P8,friend,self,673.707892,1
P8,friend,self,301.323743,1
P8,friend,friend,264.640867,1
P8,friend,friend,251.017149,1
P8,friend,friend,568.468385,0
P8,friend,friend,263.018543,1
P8,friend,friend,366.824164,0
P8,friend,friend,367.942295,1
P8,friend,friend,314.955017,1
P8,friend,friend,351.352756,1
P8,friend,friend,290.688763,1
P8,friend,friend,698.338743,1
P8,friend,friend,375.915133,1
P8,friend,friend,637.147163,1
P8,friend,friend,302.945847,1
P8,friend,friend,286.648969,1
P8,friend,friend,369.983609,1
P8,friend,friend,466.386027,1
P8,friend,friend,373.466457,1
P8,friend,friend,303.085137,1
P8,friend,friend,369.144011,1
P8,friend,friend,557.343561,1
P8,friend,friend,449.677404,1
P8,friend,friend,347.93077,1
P8,friend,friend,371.534451,1
P8,friend,friend,582.216155,1
P8,friend,friend,420.09709,1
P8,friend,friend,375.300258,1
P8,friend,friend,609.023211,1
P8,friend,friend,274.895396,1
P8,friend,friend,318.125799,1
P8,friend,friend,305.689575,1
P8,friend,friend,295.409131,1
P8,friend,friend,338.778173,1
P8,friend,friend,313.044043,1
P8,friend,friend,226.401283,1
P8,friend,friend,309.67212,1
P8,friend,friend,318.201386,1
P8,friend,friend,349.730308,1
P8,friend,friend,271.840594,1
P8,friend,friend,519.016961,0
P8,friend,friend,313.145734,1
P8,friend,friend,210.093066,1
P8,friend,friend,333.358442,1
P8,friend,friend,340.49983,1
P8,friend,friend,428.844075,1
P8,friend,friend,317.046227,1
P8,friend,friend,315.101835,1
P8,friend,friend,372.792543,0
P8,friend,friend,465.470865,1
P8,friend,friend,366.653954,1
P8,friend,friend,486.358159,1
P8,friend,friend,278.471565,1
P8,friend,friend,291.726979,1
P8,friend,friend,592.044553,1
P8,friend,friend,447.734492,1
P8,friend,friend,239.757587,1
P8,friend,friend,219.941282,1
P8,friend,friend,552.288275,1
P8,friend,friend,322.938202,1
P8,friend,friend,205.41767,1
P8,friend,friend,329.943378,1
P8,friend,friend,474.849033,1
P8,friend,friend,691.559769,1
P8,friend,friend,343.16374,1
P8,friend,friend,362.899778,0
P8,friend,friend,447.429782,1
P8,friend,friend,379.12243,1
P8,friend,friend,403.453679,1
P8,friend,friend,568.916797,1
P8,friend,friend,288.38254,1
P8,friend,friend,506.515947,1
P8,friend,friend,602.074702,1
P8,friend,friend,337.925651,1
P8,friend,friend,366.247987,1
P8,friend,friend,530.929494,1
P8,friend,friend,317.229816,1
P8,friend,friend,302.292001,1
P8,friend,friend,396.550348,1
P8,friend,friend,553.164008,1
P8,friend,friend,395.437845,1
P8,friend,friend,228.662015,1
P8,friend,friend,697.703689,1
P8,friend,friend,310.519547,1
P8,friend,friend,249.198618,1
P8,friend,friend,487.618949,0
P8,friend,friend,366.670032,1
P8,friend,friend,509.56015,1
P8,friend,friend,531.387713,1
P8,friend,friend,474.899014,1
P8,friend,friend,348.156609,1
P8,friend,friend,491.134443,1
P8,friend,friend,526.899489,1
P8,friend,friend,715.469126,1
P8,friend,friend,203.294571,1
P8,friend,friend,279.310717,1
P8,friend,friend,350.50219,1
P8,friend,friend,305.674284,1
P8,friend,friend,857.949781,1
P8,friend,friend,523.888819,1
P8,friend,friend,536.585456,1
P8,friend,friend,366.962308,1
P8,friend,friend,657.431173,1
P8,friend,friend,429.49822,1
P8,friend,friend,794.881248,1
P8,friend,friend,291.838845,1
P8,friend,friend,445.037985,1
P8,friend,friend,303.099179,1
P8,friend,friend,222.544485,1
P8,friend,friend,342.311714,1
P8,friend,friend,513.450839,1
P8,friend,friend,390.011513,1
P8,friend,friend,428.981289,1
P8,friend,friend,333.542071,1
P8,friend,friend,369.803426,1
P8,friend,friend,309.531163,1
P8,friend,friend,360.634241,1
P8,friend,friend,328.48205,1
P8,friend,friend,528.402454,1
P8,friend,friend,343.767912,1
P8,friend,friend,370.794946,1
P8,friend,friend,348.661066,1
P8,friend,friend,778.911675,1
P8,friend,friend,301.1292,1
P8,friend,friend,314.880011,1
P8,friend,friend,451.045911,1
P8,friend,friend,365.5454,1
P8,friend,friend,351.27464,1
P8,friend,friend,279.583448,1
P8,friend,friend,494.74949,1
P8,friend,friend,294.108982,1
P8,friend,friend,364.813464,1
P8,friend,friend,398.767216,1
P8,friend,friend,319.469292,1
P8,friend,friend,540.86028,1
P8,friend,friend,296.125861,1
P8,friend,friend,347.106295,1
P8,friend,friend,248.928658,1
P8,friend,friend,332.738535,1
P8,friend,friend,346.188587,1
P8,friend,friend,372.860122,1
P8,friend,friend,367.123542,1
P8,friend,friend,340.359466,1
P8,friend,friend,504.251017,1
P8,friend,friend,663.722614,1
P8,friend,friend,322.87822,1
P8,friend,friend,321.343324,1
P8,friend,friend,327.074279,1
P8,friend,friend,692.752842,1
P8,friend,friend,350.869021,1
P8,friend,friend,315.765389,1
P8,friend,friend,482.154049,0
P8,friend,friend,332.951761,1
P8,friend,friend,360.881699,0
P8,friend,friend,358.022963,1
P8,friend,friend,327.689462,1
P8,friend,friend,198.292744,1
P8,friend,friend,545.132066,1
P8,friend,friend,422.84949,1
P8,friend,friend,358.891559,1
P8,friend,friend,464.056833,1
P8,friend,friend,288.890178,0
P8,friend,friend,489.469848,1
P8,friend,friend,282.773136,1
P8,friend,friend,411.914931,1
P8,friend,friend,268.82826,1
P8,friend,friend,493.559342,1
P8,friend,friend,236.606227,1
P8,friend,friend,422.226997,1
P8,friend,friend,318.070859,1
P9,friend,self,375.205239,1
P9,friend,self,394.705446,1
P9,friend,self,302.02136,0
P9,friend,self,357.882103,1
P9,friend,self,550.568554,0
P9,friend,self,444.087638,1
